filename,predict_pose_x,gt_pose_x,predict_pose_q,gt_pose_q,ang_error,x_error
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00209.png',)","[-5.7973504066467285, 38.340911865234375, 3.1744372844696045]","[-5.990212440490723, 38.247901916503906, 3.0684573650360107]","[0.7942584753036499, -0.5625454783439636, 0.1365484595298767, -0.18452832102775574]","[0.7919028997421265, -0.5726335644721985, 0.14641989767551422, -0.1534338891506195]",3.9222867,0.23891078
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00211.png',)","[-4.629716873168945, 37.46634292602539, 3.155620574951172]","[-4.8802266120910645, 37.66120147705078, 3.0458765029907227]","[0.8104814887046814, -0.5635294318199158, 0.10300952196121216, -0.12224356830120087]","[0.8149425387382507, -0.5628394484519958, 0.10084588080644608, -0.09439621865749359]",3.2419984,0.33581057
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00213.png',)","[-3.6073312759399414, 36.90237808227539, 3.0997698307037354]","[-3.7005069255828857, 37.0511589050293, 2.9684035778045654]","[0.801879346370697, -0.5766967535018921, 0.09663912653923035, -0.12276571989059448]","[0.8059104681015015, -0.5783658623695374, 0.09304668009281158, -0.08569470047950745]",4.2969832,0.21925904
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00215.png',)","[-2.5299291610717773, 35.93769836425781, 2.979048013687134]","[-2.6743993759155273, 35.97019577026367, 2.854464292526245]","[0.7955074906349182, -0.5676807761192322, 0.13941024243831635, -0.15959666669368744]","[0.7987764477729797, -0.5771830677986145, 0.1121402159333229, -0.12743785977363586]",4.9674506,0.193517
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00217.png',)","[-1.2919821739196777, 34.910606384277344, 2.985295057296753]","[-1.4481419324874878, 35.18086242675781, 2.8648948669433594]","[0.8227417469024658, -0.5394203662872314, 0.11673042923212051, -0.1359991878271103]","[0.8166261911392212, -0.556111752986908, 0.10846009850502014, -0.1099904403090477]",3.7322702,0.33454508
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00219.png',)","[-0.12372510135173798, 34.414398193359375, 2.8483965396881104]","[-0.19920240342617035, 34.44292449951172, 2.8300037384033203]","[0.819060206413269, -0.54200679063797, 0.1170257180929184, -0.14722079038619995]","[0.8156603574752808, -0.5503860712051392, 0.12738502025604248, -0.12468527257442474]",3.0251694,0.08275789
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00221.png',)","[1.2313085794448853, 33.27253341674805, 2.8652634620666504]","[0.9985504746437073, 33.568973541259766, 2.763892650604248]","[0.8149502277374268, -0.5734393000602722, 0.02706720307469368, -0.07931482046842575]","[0.8150410652160645, -0.5760156512260437, 0.035356879234313965, -0.05161413550376892]",3.326375,0.39029363
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00223.png',)","[2.092470407485962, 32.509986877441406, 2.6152710914611816]","[1.7552138566970825, 32.497440338134766, 2.5523157119750977]","[0.8238880634307861, -0.5663022994995117, -0.022314267233014107, 0.0034928550012409687]","[0.8189325928688049, -0.5722236633300781, -0.013606084510684013, 0.0415257029235363]",4.558145,0.3433115
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00225.png',)","[2.668792963027954, 31.245519638061523, 2.4069321155548096]","[2.546189785003662, 31.163236618041992, 2.2671632766723633]","[0.7973127961158752, -0.6033434867858887, -0.01637723669409752, 0.0009220507345162332]","[0.7885187268257141, -0.6132811903953552, -0.016370339319109917, 0.04308604821562767]",5.065464,0.20331591
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00227.png',)","[3.5651257038116455, 30.2186222076416, 2.241713047027588]","[3.458745241165161, 30.11104393005371, 2.197646141052246]","[0.7957942485809326, -0.6046057939529419, 0.013699516654014587, -0.031235696747899055]","[0.795605480670929, -0.6058056950569153, 0.00328828115016222, -0.0008162113954313099]",3.6868992,0.15758103
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00229.png',)","[4.728086948394775, 29.191247940063477, 2.0096466541290283]","[4.593874454498291, 29.282360076904297, 1.9835903644561768]","[0.7972295880317688, -0.6008731126785278, 0.04405214637517929, -0.03789503499865532]","[0.7950884103775024, -0.6046994924545288, 0.04121575132012367, -0.02177872136235237]",1.9407101,0.16429652
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00231.png',)","[6.1169047355651855, 28.268943786621094, 1.9959475994110107]","[5.897860050201416, 28.335933685302734, 1.951130747795105]","[0.8297445774078369, -0.5550310611724854, 0.01058039627969265, -0.05790123715996742]","[0.8257402181625366, -0.5626858472824097, 0.009138432331383228, -0.03813634067773819]",2.476557,0.23340258
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00233.png',)","[7.210465908050537, 27.352067947387695, 1.9580196142196655]","[6.823765754699707, 27.41385269165039, 1.891106367111206]","[0.8455234169960022, -0.5331651568412781, 0.02240118570625782, -0.017981162294745445]","[0.8420302271842957, -0.5389334559440613, 0.022662267088890076, -0.00472979387268424]",1.7035956,0.39728042
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00235.png',)","[8.290298461914062, 26.524972915649414, 1.8598028421401978]","[7.980399131774902, 26.596710205078125, 1.7781250476837158]","[0.8374080061912537, -0.5429655909538269, 0.061644796282052994, -0.011669148690998554]","[0.835796594619751, -0.5457848310470581, 0.05967997759580612, -0.0011669795494526625]",1.2789927,0.328413
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00237.png',)","[9.406394958496094, 25.49958038330078, 1.6835246086120605]","[9.087544441223145, 25.668798446655273, 1.63003408908844]","[0.8305392265319824, -0.553223192691803, 0.04359320551156998, -0.04741664230823517]","[0.8275221586227417, -0.5603013634681702, 0.030074479058384895, -0.019104154780507088]",3.7021556,0.3649132
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00239.png',)","[10.292659759521484, 24.39990234375, 1.5335886478424072]","[10.125932693481445, 24.53680992126465, 1.565535068511963]","[0.8201349377632141, -0.5676454901695251, 0.02751961164176464, -0.06633280217647552]","[0.8198943138122559, -0.5706664323806763, 0.03028961457312107, -0.03457918390631676]",3.669021,0.21808754
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00241.png',)","[11.379538536071777, 23.53401756286621, 1.4428339004516602]","[11.085885047912598, 23.60234832763672, 1.3956069946289062]","[0.8244457244873047, -0.5582543611526489, 0.05531192943453789, -0.07471233606338501]","[0.8253406882286072, -0.5597561597824097, 0.061829715967178345, -0.04077954590320587]",3.9645708,0.3051751
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00243.png',)","[12.347122192382812, 22.562883377075195, 1.458662748336792]","[12.128090858459473, 22.71147346496582, 1.4171077013015747]","[0.8326377272605896, -0.5401233434677124, 0.08710748702287674, -0.08598536998033524]","[0.832530677318573, -0.5443469285964966, 0.07781704515218735, -0.06725814938545227]",2.4434657,0.26791894
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00245.png',)","[13.374655723571777, 21.58741569519043, 1.3197757005691528]","[13.185651779174805, 21.708730697631836, 1.273781180381775]","[0.8266859650611877, -0.5429392457008362, 0.09940564632415771, -0.10920608043670654]","[0.8214138746261597, -0.5554013848304749, 0.09485571831464767, -0.08837909996509552]",2.8934429,0.22924946
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00247.png',)","[14.324048042297363, 20.565406799316406, 1.4558379650115967]","[14.113142013549805, 20.710670471191406, 1.4192454814910889]","[0.8283855319023132, -0.5334310531616211, 0.11558153480291367, -0.12597490847110748]","[0.8308721780776978, -0.5362352728843689, 0.1088249459862709, -0.10129405558109283]",2.9632103,0.25869268
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00249.png',)","[15.35873794555664, 19.64904022216797, 1.138178825378418]","[15.00932788848877, 19.71343231201172, 1.199231505393982]","[0.8190566897392273, -0.5494697690010071, 0.09300073981285095, -0.1363084614276886]","[0.81983882188797, -0.5541385412216187, 0.0895296186208725, -0.11304491758346558]",2.7497404,0.36050126
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00251.png',)","[16.55626106262207, 18.640430450439453, 0.9766547083854675]","[16.15088653564453, 18.720069885253906, 0.9986804127693176]","[0.80926513671875, -0.5599328279495239, 0.0852518305182457, -0.1558755785226822]","[0.8077954053878784, -0.568047285079956, 0.08240688592195511, -0.1341564953327179]",2.6823015,0.41371015
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00253.png',)","[17.45199966430664, 17.753854751586914, 0.8601717352867126]","[17.153133392333984, 17.694263458251953, 0.8752539753913879]","[0.8016776442527771, -0.5539597272872925, 0.11732667684555054, -0.1915101557970047]","[0.8010187745094299, -0.5578559041023254, 0.1278049498796463, -0.17558948695659637]",2.2297428,0.30512235
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00255.png',)","[18.328006744384766, 16.57893180847168, 0.7575538158416748]","[17.958580017089844, 16.691320419311523, 0.7535285949707031]","[0.7772442102432251, -0.572452962398529, 0.15339072048664093, -0.21133024990558624]","[0.784100353717804, -0.568426787853241, 0.15720970928668976, -0.19329442083835602]",2.3002408,0.3861651
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00257.png',)","[19.477598190307617, 15.864020347595215, 0.5516695976257324]","[19.1252498626709, 15.752201080322266, 0.6272755265235901]","[0.7852139472961426, -0.5508621335029602, 0.18167991936206818, -0.21675410866737366]","[0.7880117297172546, -0.5547558069229126, 0.17389820516109467, -0.2025909125804901]",1.9314115,0.37731835
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00259.png',)","[19.98902702331543, 14.61680793762207, 0.513430118560791]","[20.20294952392578, 14.596490859985352, 0.5549753904342651]","[0.7550546526908875, -0.5955259203910828, 0.1860039234161377, -0.20160341262817383]","[0.7547787427902222, -0.5923168659210205, 0.19382764399051666, -0.20469680428504944]",1.0309653,0.21886441
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00261.png',)","[21.36394691467285, 13.836501121520996, 0.5025538802146912]","[21.1643009185791, 13.851234436035156, 0.4434071481227875]","[0.7301353812217712, -0.5613524317741394, 0.2639509439468384, -0.286558598279953]","[0.7408833503723145, -0.5595329403877258, 0.2501771152019501, -0.2746385335922241]",2.431906,0.20874369
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00263.png',)","[22.4600830078125, 12.800002098083496, 0.36996492743492126]","[22.310771942138672, 12.633162498474121, 0.412967711687088]","[0.7317637801170349, -0.5478971600532532, 0.25468552112579346, -0.31538209319114685]","[0.7424829006195068, -0.543205201625824, 0.25498881936073303, -0.29770469665527344]",2.4286852,0.2279879
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00265.png',)","[23.577009201049805, 11.611246109008789, 0.38751330971717834]","[23.416851043701172, 11.6026611328125, 0.4051314890384674]","[0.7289652228355408, -0.5395784378051758, 0.2705073654651642, -0.32294055819511414]","[0.7441877722740173, -0.5427539944648743, 0.25166773796081543, -0.2970959544181824]",4.075185,0.16135283
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00267.png',)","[24.56241226196289, 10.532049179077148, 0.27350330352783203]","[24.5070743560791, 10.531230926513672, 0.340374231338501]","[0.7343310713768005, -0.5533812046051025, 0.25232410430908203, -0.3014296889305115]","[0.740083634853363, -0.5565925240516663, 0.23785997927188873, -0.29309314489364624]",2.0562494,0.086802505
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00269.png',)","[25.491727828979492, 10.038049697875977, -0.10454303026199341]","[25.513574600219727, 9.895171165466309, -0.10053060948848724]","[0.7375501394271851, -0.5657886266708374, 0.22961600124835968, -0.28840872645378113]","[0.7315331101417542, -0.5695344805717468, 0.23729205131530762, -0.2901419401168823]",1.2123903,0.1445948
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00271.png',)","[26.35148048400879, 9.268353462219238, 0.14871421456336975]","[26.341123580932617, 9.298530578613281, 0.18445856869220734]","[0.7712348699569702, -0.4723009169101715, 0.2944931983947754, -0.308872789144516]","[0.7735661268234253, -0.4780612289905548, 0.2820013761520386, -0.3058238923549652]",1.6356199,0.047912236
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00273.png',)","[27.524803161621094, 8.614805221557617, -0.028546329587697983]","[27.139867782592773, 8.755600929260254, -0.025860946625471115]","[0.7323005795478821, -0.4819464683532715, 0.30970898270606995, -0.36816278100013733]","[0.7397753596305847, -0.474445641040802, 0.3123232126235962, -0.3606773018836975]",1.5159116,0.4098852
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00275.png',)","[28.174467086791992, 7.777245044708252, -0.013716098852455616]","[28.089941024780273, 7.861340522766113, 0.027057185769081116]","[0.7664949893951416, -0.46521326899528503, 0.3137945830821991, -0.3124018907546997]","[0.7690305709838867, -0.4549558758735657, 0.3239195644855499, -0.31093931198120117]",1.6851177,0.12601256
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00277.png',)","[29.671598434448242, 7.097355365753174, -0.11732935905456543]","[29.5676326751709, 7.293491363525391, -0.0982692614197731]","[0.7504804134368896, -0.4778255522251129, 0.31751549243927, -0.32809433341026306]","[0.752721905708313, -0.4749678671360016, 0.3159336745738983, -0.32863548398017883]",0.45628247,0.22280373
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00279.png',)","[30.93412208557129, 6.086594581604004, -0.13781800866127014]","[30.73862648010254, 6.252003192901611, -0.14209593832492828]","[0.7796455025672913, -0.46611282229423523, 0.2901797592639923, -0.3011436462402344]","[0.7727293968200684, -0.4753260910511017, 0.29732546210289, -0.29757702350616455]",1.6051888,0.2561188
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00281.png',)","[32.47478485107422, 5.367751598358154, -0.3429005444049835]","[32.2192497253418, 5.4544548988342285, -0.3197687864303589]","[0.7618974447250366, -0.47402289509773254, 0.26237866282463074, -0.3549255430698395]","[0.7680463194847107, -0.48124441504478455, 0.2648230493068695, -0.32920747995376587]",3.1531339,0.27083343
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00283.png',)","[33.48046875, 4.1486687660217285, -0.5508612394332886]","[33.326683044433594, 4.270153045654297, -0.5113101005554199]","[0.7597185969352722, -0.44365325570106506, 0.27933719754219055, -0.38466906547546387]","[0.7516948580741882, -0.4573920667171478, 0.2809034585952759, -0.3831980526447296]",1.8388199,0.1999319
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00285.png',)","[34.381290435791016, 2.941035509109497, -0.6115367412567139]","[34.29895782470703, 3.1134073734283447, -0.6089574694633484]","[0.7183974385261536, -0.4423994719982147, 0.30160945653915405, -0.44409412145614624]","[0.7131903767585754, -0.44861480593681335, 0.3128809332847595, -0.43841752409935]",1.7182351,0.19104286
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00287.png',)","[35.32449722290039, 1.7511670589447021, -0.6510363817214966]","[35.409584045410156, 1.8772908449172974, -0.602023720741272]","[0.6953445076942444, -0.47912395000457764, 0.31883296370506287, -0.43044379353523254]","[0.6890915632247925, -0.4791903495788574, 0.33153268694877625, -0.4308311641216278]",1.6226479,0.15984122
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00289.png',)","[36.31772994995117, 0.6273499727249146, -0.7685657739639282]","[36.146018981933594, 0.7025962471961975, -0.7114715576171875]","[0.6268059611320496, -0.47045305371284485, 0.4244275391101837, -0.45348599553108215]","[0.6227407455444336, -0.46863842010498047, 0.4345680773258209, -0.4513564705848694]",1.29178,0.19597553
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00291.png',)","[37.29273986816406, -0.7587528228759766, -0.7475178837776184]","[37.37591552734375, -0.5809952616691589, -0.7108950018882751]","[0.5815215706825256, -0.446105420589447, 0.45159587264060974, -0.5088063478469849]","[0.5769758224487305, -0.43798792362213135, 0.45599108934402466, -0.517047107219696]",1.5102212,0.19964261
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00293.png',)","[37.771636962890625, -1.994809627532959, -0.8593010306358337]","[37.954742431640625, -1.8634141683578491, -0.8183688521385193]","[0.546847939491272, -0.4320368766784668, 0.44765883684158325, -0.5602705478668213]","[0.5472229719161987, -0.42540451884269714, 0.4549342691898346, -0.5591180324554443]",1.1357247,0.22905856
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00295.png',)","[38.22053146362305, -3.367396593093872, -0.8431978821754456]","[38.42835998535156, -3.277758836746216, -0.8560089468955994]","[0.5488951206207275, -0.41486093401908875, 0.42984911799430847, -0.5846659541130066]","[0.5471945405006409, -0.4216478765010834, 0.43753698468208313, -0.5756323337554932]",1.5781423,0.22669747
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00297.png',)","[38.40592956542969, -4.820528030395508, -1.1085551977157593]","[38.58548355102539, -4.752773284912109, -1.0239994525909424]","[0.4876234829425812, -0.39734458923339844, 0.4786745309829712, -0.6125450134277344]","[0.4883976876735687, -0.39473292231559753, 0.47585973143577576, -0.6158013343811035]",0.58148026,0.20971413
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00299.png',)","[38.145484924316406, -6.118156433105469, -1.071777105331421]","[38.34461975097656, -6.140439987182617, -1.0235297679901123]","[0.5373227596282959, -0.4239812195301056, 0.46020805835723877, -0.5654491186141968]","[0.5483438372612, -0.4278280436992645, 0.4568302035331726, -0.5546066164970398]",1.8658633,0.20610444
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00301.png',)","[37.56822967529297, -7.431985378265381, -1.1255710124969482]","[37.637699127197266, -7.38153600692749, -1.0254613161087036]","[0.5512990355491638, -0.4754142463207245, 0.443710058927536, -0.5226587057113647]","[0.5589478015899658, -0.4766975939273834, 0.4389473795890808, -0.5173606872558594]",1.2059174,0.13188289
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00303.png',)","[36.742103576660156, -8.66824722290039, -1.0367176532745361]","[36.92921829223633, -8.576187133789062, -1.083237648010254]","[0.5338867902755737, -0.412866473197937, 0.5097522139549255, -0.5335343480110168]","[0.544062614440918, -0.41757234930992126, 0.5026525855064392, -0.5262791514396667]",1.732299,0.21366115
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00305.png',)","[35.834083557128906, -9.701563835144043, -1.168460726737976]","[36.12844467163086, -9.707379341125488, -1.1276661157608032]","[0.5022714734077454, -0.36671769618988037, 0.4965612292289734, -0.6055315732955933]","[0.49780353903770447, -0.35975512862205505, 0.5052656531333923, -0.6061968803405762]",1.3774049,0.29723135
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00307.png',)","[34.92522048950195, -10.831047058105469, -1.2395656108856201]","[35.21330642700195, -10.770256042480469, -1.1982378959655762]","[0.5223941802978516, -0.35691580176353455, 0.5110536217689514, -0.5818417072296143]","[0.5245437622070312, -0.358999103307724, 0.5083973407745361, -0.5809524059295654]",0.46646103,0.29731637
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00309.png',)","[33.9514274597168, -11.938380241394043, -1.3985035419464111]","[34.14631652832031, -11.823853492736816, -1.4237769842147827]","[0.5012505054473877, -0.33847206830978394, 0.5177977085113525, -0.6050373315811157]","[0.5077887177467346, -0.3612739145755768, 0.5145168900489807, -0.5889856815338135]",3.3034692,0.2274574
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00311.png',)","[33.1414909362793, -13.12142562866211, -1.4055107831954956]","[33.295936584472656, -12.940528869628906, -1.3729166984558105]","[0.4742887020111084, -0.32968926429748535, 0.5384339690208435, -0.6135503649711609]","[0.484277606010437, -0.34297436475753784, 0.5341166257858276, -0.602132260799408]",2.3633487,0.24008222
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00313.png',)","[32.160945892333984, -14.226217269897461, -1.7004303932189941]","[32.49169921875, -14.265118598937988, -1.577811360359192]","[0.47024524211883545, -0.3716399669647217, 0.5168704986572266, -0.6112267374992371]","[0.4770863354206085, -0.37192225456237793, 0.5160794258117676, -0.6064029335975647]",0.96346587,0.35488942
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00315.png',)","[31.5909481048584, -15.548863410949707, -1.6788115501403809]","[31.730436325073242, -15.461003303527832, -1.6561387777328491]","[0.4571358263492584, -0.34600070118904114, 0.5447503924369812, -0.6120108962059021]","[0.46281933784484863, -0.3548825681209564, 0.5376989245414734, -0.608881413936615]",1.4961624,0.16640438
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00317.png',)","[30.91896629333496, -16.85157585144043, -1.768450379371643]","[31.146272659301758, -16.858808517456055, -1.766318678855896]","[0.41559037566185, -0.3187964856624603, 0.5710123777389526, -0.6321379542350769]","[0.4285254180431366, -0.325271338224411, 0.5655309557914734, -0.6250914335250854]",1.9475543,0.2274314
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00319.png',)","[29.585588455200195, -17.99972915649414, -1.6305515766143799]","[29.9896297454834, -18.09624671936035, -1.5929250717163086]","[0.429402232170105, -0.28161969780921936, 0.5351031422615051, -0.6707970499992371]","[0.43209025263786316, -0.28223779797554016, 0.5300205945968628, -0.6728432178497314]",0.7033183,0.41711
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00321.png',)","[28.881839752197266, -19.101512908935547, -1.9137717485427856]","[29.327457427978516, -19.233497619628906, -1.8388904333114624]","[0.4128337502479553, -0.26037275791168213, 0.5312317609786987, -0.6925079226493835]","[0.4103970527648926, -0.26247426867485046, 0.531624972820282, -0.6928611397743225]",0.36903492,0.47074652
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00323.png',)","[28.0819091796875, -20.25724983215332, -1.8911545276641846]","[28.49969482421875, -20.388174057006836, -1.8734086751937866]","[0.3843574821949005, -0.23687437176704407, 0.5296321511268616, -0.7180874943733215]","[0.3974195420742035, -0.24052628874778748, 0.5325243473052979, -0.7075469493865967]",1.995984,0.43817908
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00325.png',)","[27.46072006225586, -21.349580764770508, -2.2553420066833496]","[27.611957550048828, -21.465835571289062, -2.2022223472595215]","[0.3749264180660248, -0.2445303201675415, 0.5392047762870789, -0.7133677005767822]","[0.38024142384529114, -0.24138382077217102, 0.5408753752708435, -0.7103549242019653]",0.80987054,0.19801429
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00327.png',)","[26.19230079650879, -22.63884162902832, -2.1807775497436523]","[26.599702835083008, -22.8886775970459, -2.049880027770996]","[0.3939620852470398, -0.2297709882259369, 0.5261914730072021, -0.7177198529243469]","[0.3932184875011444, -0.22189253568649292, 0.5282798409461975, -0.7190711498260498]",0.95037895,0.49550843
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00329.png',)","[25.226646423339844, -23.694740295410156, -2.084683895111084]","[25.517366409301758, -23.92399787902832, -2.106412172317505]","[0.3319236636161804, -0.23305082321166992, 0.5625381469726562, -0.7204615473747253]","[0.3285292088985443, -0.22643107175827026, 0.5587611794471741, -0.7270375490188599]",1.2169011,0.37087634
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00331.png',)","[24.446109771728516, -24.86446762084961, -2.0165255069732666]","[24.60355567932129, -24.90150260925293, -1.9515247344970703]","[0.28799259662628174, -0.2555781900882721, 0.5803269743919373, -0.7176076769828796]","[0.3044339716434479, -0.25016847252845764, 0.5744718313217163, -0.7174384593963623]",2.0932212,0.17431554
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00333.png',)","[23.160154342651367, -25.89805030822754, -2.3461384773254395]","[23.46245765686035, -25.96455955505371, -2.3154139518737793]","[0.28432178497314453, -0.21686995029449463, 0.5733143091201782, -0.7371833920478821]","[0.289347767829895, -0.2115202099084854, 0.5731892585754395, -0.7368793487548828]",0.84022754,0.3110543
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00335.png',)","[22.265317916870117, -26.95410919189453, -2.3577890396118164]","[22.562702178955078, -27.010339736938477, -2.2690770626068115]","[0.21092306077480316, -0.18754100799560547, 0.5999011993408203, -0.7486376762390137]","[0.22311902046203613, -0.18127796053886414, 0.6005312204360962, -0.7461357712745667]",1.5983477,0.31538722
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00337.png',)","[21.12494659423828, -27.728647232055664, -2.249316692352295]","[21.532609939575195, -27.772342681884766, -2.2174530029296875]","[0.17624476552009583, -0.15964040160179138, 0.611585259437561, -0.7545966506004333]","[0.1897057145833969, -0.15455874800682068, 0.6083552241325378, -0.7550015449523926]",1.6906823,0.4112347
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00339.png',)","[19.81287956237793, -27.85445213317871, -2.223721504211426]","[20.104690551757812, -27.98323631286621, -2.175586462020874]","[0.14632534980773926, -0.12603701651096344, 0.583636462688446, -0.7887154817581177]","[0.13956491649150848, -0.12123911082744598, 0.5889092087745667, -0.7867710590362549]",1.1466981,0.32257712
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00341.png',)","[18.636857986450195, -28.25673484802246, -1.9995789527893066]","[18.8143367767334, -28.422245025634766, -1.9590357542037964]","[0.1904812455177307, -0.1370665729045868, 0.5986925959587097, -0.7658308148384094]","[0.1991865187883377, -0.1331687718629837, 0.5949116349220276, -0.7672489881515503]",1.1856261,0.24604084
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00343.png',)","[18.1224365234375, -29.3028621673584, -2.401583671569824]","[18.21669578552246, -29.45250129699707, -2.3699193000793457]","[0.20218892395496368, -0.15417331457138062, 0.5880448222160339, -0.7678238749504089]","[0.1899770200252533, -0.16005496680736542, 0.5901633501052856, -0.7681135535240173]",1.5721796,0.17966443
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00345.png',)","[17.138755798339844, -30.525712966918945, -2.4122300148010254]","[17.200788497924805, -30.50834083557129, -2.3513619899749756]","[0.23894843459129333, -0.1319410353899002, 0.593370258808136, -0.7572364211082458]","[0.2362242192029953, -0.1366603672504425, 0.591815710067749, -0.7584697604179382]",0.6620447,0.0886271
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00347.png',)","[16.263221740722656, -31.4158992767334, -2.5547375679016113]","[16.373817443847656, -31.600194931030273, -2.5159366130828857]","[0.22828976809978485, -0.1567288488149643, 0.5923969745635986, -0.7565617561340332]","[0.22245416045188904, -0.14188139140605927, 0.6001126170158386, -0.7551481127738953]",2.0367434,0.21840744
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq2_frame00349.png',)","[15.557905197143555, -32.520164489746094, -2.6550426483154297]","[15.697776794433594, -32.66336441040039, -2.6038601398468018]","[0.12800373136997223, -0.10985082387924194, 0.5971156358718872, -0.7842199206352234]","[0.13162320852279663, -0.10282382369041443, 0.5960309505462646, -0.7853978276252747]",0.92364925,0.20661542
