filename,predict_pose_x,gt_pose_x,predict_pose_q,gt_pose_q,ang_error,x_error
"('../data/deepslam_data/7Scenes/fire/seq-01/frame-000510.color.png',)","[0.8673207759857178, 0.5611626505851746, -0.26001235842704773]","[0.9199873208999634, 0.5740185379981995, -0.24194926023483276]","[0.8789199590682983, -0.04850853607058525, 0.3797903060913086, 0.2844400405883789]","[0.874357283115387, -0.05106043815612793, 0.38479477167129517, 0.29124757647514343]",1.1371021,0.057142932
"('../data/deepslam_data/7Scenes/fire/seq-01/frame-000780.color.png',)","[0.6913305521011353, -0.05004636570811272, -0.09263402968645096]","[0.6905120015144348, -0.05258934199810028, -0.08232972770929337]","[0.8577516078948975, -0.0134825948625803, 0.3798496425151825, 0.34611377120018005]","[0.8568822145462036, -0.013128732331097126, 0.38001662492752075, 0.34809184074401855]",0.24708138,0.01064497
"('../data/deepslam_data/7Scenes/fire/seq-01/frame-000480.color.png',)","[1.3876206874847412, 0.4830195903778076, -0.019463462755084038]","[1.3753376007080078, 0.47281938791275024, -0.030443089082837105]","[0.8525740504264832, -0.0483463816344738, 0.3790624737739563, 0.35649943351745605]","[0.8544815182685852, -0.04823903739452362, 0.3769671618938446, 0.35416117310523987]",0.41871348,0.019377062
"('../data/deepslam_data/7Scenes/fire/seq-01/frame-000765.color.png',)","[0.7650830745697021, -0.11907103657722473, -0.028436167165637016]","[0.7457262277603149, -0.13084347546100616, -0.035450778901576996]","[0.8660971522331238, -0.01894042082130909, 0.36156490445137024, 0.34465619921684265]","[0.8674265742301941, -0.016614113003015518, 0.3598874807357788, 0.34318533539772034]",0.39958388,0.023716716
"('../data/deepslam_data/7Scenes/fire/seq-01/frame-000945.color.png',)","[0.018314259126782417, 0.2659246027469635, 0.004445575177669525]","[0.03791822865605354, 0.2650536000728607, 0.033035002648830414]","[0.9002079367637634, 0.046340461820364, 0.3576936721801758, 0.2439950853586197]","[0.8983833193778992, 0.04719795659184456, 0.3606037497520447, 0.24626152217388153]",0.47806224,0.034676068
"('../data/deepslam_data/7Scenes/fire/seq-02/frame-000595.color.png',)","[-0.05232781916856766, 0.23278097808361053, -0.35407453775405884]","[-0.039168331772089005, 0.20275287330150604, -0.3136608898639679]","[0.9830369353294373, 0.056323640048503876, -0.10407266765832901, -0.1401246041059494]","[0.984092116355896, 0.0639905259013176, -0.09902884811162949, -0.13289614021778107]",1.3434602,0.05203962
"('../data/deepslam_data/7Scenes/fire/seq-02/frame-000475.color.png',)","[-0.09847712516784668, 0.12628503143787384, 0.34257981181144714]","[-0.08992135524749756, 0.10743645578622818, 0.362291544675827]","[0.9892969727516174, -0.04579814895987511, -0.13782952725887299, -0.01403940748423338]","[0.9906206727027893, -0.043144937604665756, -0.12930360436439514, -0.009474159218370914]",1.1589192,0.028583603
"('../data/deepslam_data/7Scenes/fire/seq-02/frame-000855.color.png',)","[-0.2208603471517563, -0.14537496864795685, 0.14410020411014557]","[-0.23773449659347534, -0.17226681113243103, 0.17554812133312225]","[0.9915382266044617, 0.07821185886859894, -0.06811776012182236, -0.07806938141584396]","[0.9909703731536865, 0.08408763259649277, -0.07047763466835022, -0.07707157731056213]",0.7359469,0.04468646
"('../data/deepslam_data/7Scenes/fire/seq-01/frame-000235.color.png',)","[-0.72042316198349, -0.039123956114053726, 0.25769656896591187]","[-0.707659125328064, -0.05407562851905823, 0.2541809380054474]","[0.9936506748199463, -0.04918482154607773, -0.07844017446041107, -0.06392421573400497]","[0.9938164949417114, -0.045274518430233, -0.07930802553892136, -0.06316076219081879]",0.46646103,0.019970799
"('../data/deepslam_data/7Scenes/fire/seq-02/frame-000735.color.png',)","[-0.7161062955856323, 0.004896167665719986, -0.31401658058166504]","[-0.7000186443328857, -0.0008161705336533487, -0.2941182255744934]","[0.8357689380645752, 0.17460337281227112, -0.40493401885032654, -0.3271580934524536]","[0.8375107645988464, 0.17423945665359497, -0.4045374095439911, -0.3233664631843567]",0.48132542,0.026218083
"('../data/deepslam_data/7Scenes/fire/seq-01/frame-000365.color.png',)","[0.6362894177436829, 0.07918272912502289, 0.1449708491563797]","[0.6293626427650452, 0.055331382900476456, 0.16975265741348267]","[0.9391886591911316, -0.017312321811914444, 0.27688783407211304, 0.20238114893436432]","[0.9407758116722107, -0.013769829645752907, 0.2727661728858948, 0.20087282359600067]",0.6714359,0.03508568
"('../data/deepslam_data/7Scenes/fire/seq-01/frame-000820.color.png',)","[0.9113638401031494, 0.11786141991615295, -0.06246335804462433]","[0.9214673042297363, 0.11453690379858017, -0.04485778510570526]","[0.8959224820137024, -0.014303668402135372, 0.33991071581840515, 0.28562048077583313]","[0.8956277966499329, -0.015599792823195457, 0.34055984020233154, 0.28570371866226196]",0.15825874,0.020569118
"('../data/deepslam_data/7Scenes/fire/seq-01/frame-000890.color.png',)","[1.1908378601074219, 0.32856279611587524, 0.10409563779830933]","[1.2089256048202515, 0.32703670859336853, 0.13576054573059082]","[0.8275925517082214, 0.12034141272306442, 0.4555110037326813, 0.3051527738571167]","[0.8299833536148071, 0.11458441615104675, 0.4519903361797333, 0.30610907077789307]",0.8280293,0.036498792
"('../data/deepslam_data/7Scenes/fire/seq-01/frame-000470.color.png',)","[1.5403454303741455, 0.3703019320964813, 0.05467112362384796]","[1.5278966426849365, 0.37311917543411255, 0.03668754920363426]","[0.8618765473365784, -0.01925407163798809, 0.39052265882492065, 0.3229396939277649]","[0.8612396717071533, -0.022902317345142365, 0.3920137882232666, 0.32259413599967957]",0.45970038,0.022052621
"('../data/deepslam_data/7Scenes/fire/seq-02/frame-000635.color.png',)","[-0.2589607834815979, 0.16583497822284698, -0.35048800706863403]","[-0.23865576088428497, 0.13368859887123108, -0.3122190833091736]","[0.9591773152351379, 0.07805779576301575, -0.17919859290122986, -0.2043861299753189]","[0.9613434076309204, 0.08613921701908112, -0.17174185812473297, -0.19723989069461823]",1.523123,0.053946216
"('../data/deepslam_data/7Scenes/fire/seq-01/frame-000565.color.png',)","[0.3076777756214142, 0.36489343643188477, -0.14836551249027252]","[0.2999277710914612, 0.367495059967041, -0.14383579790592194]","[0.9231306314468384, -0.042295392602682114, 0.32448405027389526, 0.20186911523342133]","[0.9215848445892334, -0.045235298573970795, 0.32396772503852844, 0.20899784564971924]",0.9022159,0.0093460865
"('../data/deepslam_data/7Scenes/fire/seq-01/frame-000995.color.png',)","[-0.5486229658126831, 0.23709486424922943, -0.06261712312698364]","[-0.554800808429718, 0.2666204273700714, -0.048689138144254684]","[0.9502089619636536, 0.02750137262046337, 0.25594666600227356, 0.17560744285583496]","[0.9500762224197388, 0.023627420887351036, 0.2557380497455597, 0.17718644440174103]",0.47806224,0.033225194
"('../data/deepslam_data/7Scenes/fire/seq-01/frame-000390.color.png',)","[0.9156961441040039, 0.011481445282697678, 0.28700166940689087]","[0.9117636680603027, 0.0006730789900757372, 0.2965984344482422]","[0.8800386786460876, 0.0016534350579604506, 0.37783393263816833, 0.2876988351345062]","[0.8813766837120056, 0.0028567181434482336, 0.3758613169193268, 0.2861734926700592]",0.3538774,0.01497942
"('../data/deepslam_data/7Scenes/fire/seq-01/frame-000585.color.png',)","[0.1312360018491745, 0.3332366943359375, -0.08681397140026093]","[0.1595584899187088, 0.33990561962127686, -0.06488068401813507]","[0.902218222618103, -0.00955232698470354, 0.3662984371185303, 0.2274566888809204]","[0.8973478674888611, -0.0067038689740002155, 0.3724002540111542, 0.23672759532928467]",1.4265339,0.036437713
"('../data/deepslam_data/7Scenes/fire/seq-02/frame-000690.color.png',)","[-0.45023801922798157, 0.15910331904888153, -0.3499835431575775]","[-0.4398239552974701, 0.13933369517326355, -0.31795716285705566]","[0.8356950283050537, 0.1338423639535904, -0.39794379472732544, -0.3540349304676056]","[0.8392215371131897, 0.13665738701820374, -0.3926795423030853, -0.35047775506973267]",0.89349854,0.03905099
"('../data/deepslam_data/7Scenes/fire/seq-02/frame-000135.color.png',)","[0.09485094249248505, -0.5030567049980164, 0.02234247885644436]","[0.09975908696651459, -0.5054947733879089, 0.04005943238735199]","[0.9892059564590454, 0.11335685849189758, -0.0812179371714592, -0.04500599578022957]","[0.9901871681213379, 0.11173684149980545, -0.07469159364700317, -0.03828118368983269]",1.0943092,0.018545201
"('../data/deepslam_data/7Scenes/fire/seq-01/frame-000925.color.png',)","[0.411672443151474, 0.34003615379333496, -0.040497876703739166]","[0.4334687292575836, 0.3439536690711975, -0.015276269055902958]","[0.856062114238739, 0.05247686058282852, 0.42885687947273254, 0.28370004892349243]","[0.8543494939804077, 0.05148392915725708, 0.42952731251716614, 0.28799793124198914]",0.545362,0.033564184
"('../data/deepslam_data/7Scenes/fire/seq-01/frame-000650.color.png',)","[0.721377432346344, 0.0511973612010479, 0.2970990240573883]","[0.7402898073196411, 0.03007679246366024, 0.3350943326950073]","[0.9739664793014526, 0.045295897871255875, 0.1871582567691803, 0.11962202191352844]","[0.9740446209907532, 0.04928997531533241, 0.18559512495994568, 0.11984167248010635]",0.49098513,0.047406748
"('../data/deepslam_data/7Scenes/fire/seq-02/frame-000930.color.png',)","[0.5682869553565979, -0.04089434817433357, 0.20434026420116425]","[0.5590361952781677, -0.061637021601200104, 0.22623303532600403]","[0.9689089059829712, 0.008663615211844444, 0.18092021346092224, 0.1685478240251541]","[0.9701248407363892, 0.012620958499610424, 0.17699357867240906, 0.16544455289840698]",0.7433542,0.031545658
"('../data/deepslam_data/7Scenes/fire/seq-01/frame-000910.color.png',)","[0.7313940525054932, 0.36390215158462524, -0.0004269443452358246]","[0.7329175472259521, 0.35091719031333923, 0.02487306483089924]","[0.8191846013069153, 0.07930886000394821, 0.48325595259666443, 0.29851362109184265]","[0.8196608424186707, 0.07878606021404266, 0.4807083308696747, 0.30144378542900085]",0.45283875,0.028478425
"('../data/deepslam_data/7Scenes/fire/seq-02/frame-000605.color.png',)","[-0.08566602319478989, 0.21367494761943817, -0.35327523946762085]","[-0.06850684434175491, 0.18186743557453156, -0.3126717805862427]","[0.9803591370582581, 0.04783235117793083, -0.1148286908864975, -0.15304377675056458]","[0.9821114540100098, 0.056936971843242645, -0.10685459524393082, -0.1442132145166397]",1.7277747,0.054358035
"('../data/deepslam_data/7Scenes/fire/seq-02/frame-000410.color.png',)","[-0.45426827669143677, -0.23441562056541443, 0.13769008219242096]","[-0.465019553899765, -0.27551478147506714, 0.1529206782579422]","[0.9940176606178284, 0.05416083335876465, 0.09313925355672836, -0.01790952868759632]","[0.9934760332107544, 0.06546299904584885, 0.09147441387176514, -0.01877281628549099]",1.3134116,0.045129836
"('../data/deepslam_data/7Scenes/fire/seq-01/frame-000735.color.png',)","[0.9676661491394043, -0.17884863913059235, 0.09151898324489594]","[0.9500018954277039, -0.19122111797332764, 0.08729195594787598]","[0.920944094657898, -0.01624934934079647, 0.2656617760658264, 0.28464338183403015]","[0.9225293397903442, -0.014124126173555851, 0.26297539472579956, 0.2821066081523895]",0.5188863,0.021976622
"('../data/deepslam_data/7Scenes/fire/seq-01/frame-000160.color.png',)","[-1.0176242589950562, 0.2939065992832184, -0.031276192516088486]","[-0.9885685443878174, 0.28778254985809326, -0.019406747072935104]","[0.9781516194343567, 0.1051025316119194, -0.14393393695354462, -0.10703244060277939]","[0.978390097618103, 0.1048838272690773, -0.14336350560188293, -0.10582584887742996]",0.15323335,0.031978466
"('../data/deepslam_data/7Scenes/fire/seq-02/frame-000820.color.png',)","[-0.7577872276306152, -0.13979734480381012, -0.062217459082603455]","[-0.7618799805641174, -0.17164389789104462, -0.03388820216059685]","[0.9491490721702576, 0.1012638509273529, -0.21928559243679047, -0.20192930102348328]","[0.9499694108963013, 0.10711159557104111, -0.21408671140670776, -0.20062944293022156]",0.913424,0.042819392
"('../data/deepslam_data/7Scenes/fire/seq-01/frame-000590.color.png',)","[0.13711217045783997, 0.30066925287246704, -0.052897170186042786]","[0.17061026394367218, 0.3079324960708618, -0.022400790825486183]","[0.9072852730751038, 0.016193199902772903, 0.3636566698551178, 0.21053549647331238]","[0.9033295512199402, 0.018183620646595955, 0.36819469928741455, 0.2193119078874588]",1.2404708,0.045879256
"('../data/deepslam_data/7Scenes/fire/seq-02/frame-000985.color.png',)","[1.0164000988006592, -0.03411038964986801, 0.033366672694683075]","[1.0381907224655151, -0.04499933496117592, 0.06279806792736053]","[0.8593028783798218, 0.11619490385055542, 0.4228728711605072, 0.2632031738758087]","[0.8588590025901794, 0.11775022745132446, 0.4222570061683655, 0.2649436295032501]",0.27976462,0.03820481
"('../data/deepslam_data/7Scenes/fire/seq-01/frame-000140.color.png',)","[-1.0134062767028809, 0.4141739010810852, -0.17081037163734436]","[-0.990433394908905, 0.42561453580856323, -0.14822767674922943]","[0.9263693690299988, 0.12245222926139832, -0.29492858052253723, -0.19965612888336182]","[0.9280773401260376, 0.11765795201063156, -0.2887132167816162, -0.20365090668201447]",1.0271623,0.034185078
"('../data/deepslam_data/7Scenes/fire/seq-01/frame-000125.color.png',)","[-0.9608769416809082, 0.452691912651062, -0.2032075971364975]","[-0.9333658218383789, 0.45232588052749634, -0.17621929943561554]","[0.8667234182357788, 0.10101432353258133, -0.3958631455898285, -0.2861449420452118]","[0.8686965107917786, 0.1009066179394722, -0.39002901315689087, -0.28820422291755676]",0.74440634,0.03854042
"('../data/deepslam_data/7Scenes/fire/seq-02/frame-000415.color.png',)","[-0.42670369148254395, -0.1996198445558548, 0.16618888080120087]","[-0.42946386337280273, -0.24114499986171722, 0.1826539933681488]","[0.9954402446746826, 0.04261348769068718, 0.08372290432453156, -0.016532564535737038]","[0.9949076175689697, 0.05444716662168503, 0.08335917443037033, -0.01567285694181919]",1.3608259,0.044755522
"('../data/deepslam_data/7Scenes/fire/seq-01/frame-000200.color.png',)","[-1.0506677627563477, 0.10204418003559113, 0.06360266357660294]","[-1.0558812618255615, 0.07008659839630127, 0.07925708591938019]","[0.9964396357536316, 0.042185187339782715, -0.04890451580286026, -0.05419212207198143]","[0.9959778785705566, 0.04859161376953125, -0.04935837537050247, -0.056840017437934875]",0.79720783,0.03596566
"('../data/deepslam_data/7Scenes/fire/seq-02/frame-000320.color.png',)","[-0.8522238731384277, -0.22267162799835205, -0.4496259093284607]","[-0.8644917607307434, -0.2663775086402893, -0.42733490467071533]","[0.9524697661399841, 0.1872679740190506, -0.16255217790603638, -0.17694324254989624]","[0.9509062767028809, 0.1964169293642044, -0.16092351078987122, -0.17692208290100098]",1.077733,0.05057266
"('../data/deepslam_data/7Scenes/fire/seq-01/frame-000675.color.png',)","[0.8899713754653931, -0.13912275433540344, 0.4741799235343933]","[0.8750632405281067, -0.15447457134723663, 0.4882749319076538]","[0.984424352645874, 0.011439082212746143, 0.13726799190044403, 0.10924901068210602]","[0.9850081205368042, 0.01318090595304966, 0.1321106255054474, 0.11014531552791595]",0.63550365,0.025624208
"('../data/deepslam_data/7Scenes/fire/seq-01/frame-000135.color.png',)","[-0.9935795664787292, 0.4336169362068176, -0.19436202943325043]","[-0.9811105132102966, 0.44153979420661926, -0.16998784244060516]","[0.9129630923271179, 0.11237594485282898, -0.3226896822452545, -0.22302797436714172]","[0.9131853580474854, 0.10990536957979202, -0.32026946544647217, -0.2268056422472]",0.58683974,0.028501753
"('../data/deepslam_data/7Scenes/fire/seq-02/frame-000075.color.png',)","[-0.20703977346420288, -0.5145394206047058, -0.04959405958652496]","[-0.22621828317642212, -0.5554109811782837, -0.02929324470460415]","[0.9783259034156799, 0.15301592648029327, -0.06261146068572998, -0.12467706203460693]","[0.9768967032432556, 0.16215482354164124, -0.06333217769861221, -0.12396609783172607]",1.0667838,0.049501747
"('../data/deepslam_data/7Scenes/fire/seq-02/frame-000215.color.png',)","[-0.7089617848396301, -0.2974017560482025, -0.19151386618614197]","[-0.693683922290802, -0.30654457211494446, -0.1731218695640564]","[0.8548879623413086, 0.16565042734146118, -0.38977739214897156, -0.2996666431427002]","[0.8593175411224365, 0.16704046726226807, -0.3829907178878784, -0.29493892192840576]",1.086413,0.025598237
"('../data/deepslam_data/7Scenes/fire/seq-02/frame-000400.color.png',)","[-0.5554934144020081, -0.31009534001350403, 0.061771780252456665]","[-0.567209005355835, -0.36724653840065, 0.0694303810596466]","[0.9913914799690247, 0.09293881803750992, 0.08338616788387299, -0.03939780592918396]","[0.9898220300674438, 0.10770866274833679, 0.08409170806407928, -0.039746951311826706]",1.7040551,0.058840197
"('../data/deepslam_data/7Scenes/fire/seq-01/frame-000475.color.png',)","[1.4696897268295288, 0.4258948564529419, 0.024805823341012]","[1.4552268981933594, 0.4230126440525055, 0.0029860208742320538]","[0.8588130474090576, -0.03670305758714676, 0.3742455840110779, 0.3478984236717224]","[0.8586378693580627, -0.04131655767560005, 0.37681591510772705, 0.3450271487236023]",0.68756187,0.02633599
"('../data/deepslam_data/7Scenes/fire/seq-02/frame-000025.color.png',)","[-0.32665950059890747, -0.2961901128292084, 0.04801641404628754]","[-0.34440702199935913, -0.3345506191253662, 0.08520901948213577]","[0.9749858379364014, 0.14666862785816193, -0.06423266232013702, -0.1541592925786972]","[0.9737651348114014, 0.1551293432712555, -0.06343484669923782, -0.1539236456155777]",0.98356533,0.056300916
"('../data/deepslam_data/7Scenes/fire/seq-02/frame-000390.color.png',)","[-0.6616063117980957, -0.38131335377693176, -0.027341976761817932]","[-0.674864649772644, -0.4356735348701477, -0.0034348589833825827]","[0.98659348487854, 0.14577536284923553, 0.05071278661489487, -0.053020842373371124]","[0.9843743443489075, 0.15966244041919708, 0.05051438510417938, -0.05443757027387619]",1.6187844,0.060847048
"('../data/deepslam_data/7Scenes/fire/seq-01/frame-000105.color.png',)","[-0.8892332315444946, 0.3183213770389557, -0.2062457799911499]","[-0.8613343238830566, 0.2950705587863922, -0.17089278995990753]","[0.8360089659690857, 0.06110281124711037, -0.42409849166870117, -0.34277695417404175]","[0.8418118357658386, 0.06272076070308685, -0.4135454297065735, -0.3411731421947479]",1.4044157,0.050683167
"('../data/deepslam_data/7Scenes/fire/seq-02/frame-000905.color.png',)","[0.34056729078292847, -0.03656440228223801, 0.24453182518482208]","[0.3316303789615631, -0.061347100883722305, 0.26906636357307434]","[0.9948403835296631, 0.02694854326546192, 0.05310355871915817, 0.08213643729686737]","[0.9951091408729553, 0.03111054189503193, 0.04815750941634178, 0.08044100552797318]",0.7671891,0.035999916
"('../data/deepslam_data/7Scenes/fire/seq-01/frame-000005.color.png',)","[-0.37223875522613525, -0.24518072605133057, 0.2012646496295929]","[-0.38186758756637573, -0.28069037199020386, 0.2372741401195526]","[0.99229496717453, 0.05322089418768883, -0.07001731544733047, -0.08726917952299118]","[0.9920972585678101, 0.05810127407312393, -0.06970717757940292, -0.08665004372596741]",0.56232035,0.051481385
"('../data/deepslam_data/7Scenes/fire/seq-01/frame-000295.color.png',)","[-0.07686129957437515, 0.022604096680879593, 0.19060936570167542]","[-0.07435543090105057, 0.010534362867474556, 0.2134866565465927]","[0.9960294365882874, -0.04081617668271065, -0.049280062317848206, -0.06189369782805443]","[0.99634850025177, -0.03840052708983421, -0.047308191657066345, -0.059808339923620224]",0.43159994,0.02598708
"('../data/deepslam_data/7Scenes/fire/seq-02/frame-000065.color.png',)","[-0.2997564375400543, -0.476754367351532, -0.06452126055955887]","[-0.31280088424682617, -0.5206892490386963, -0.04076164588332176]","[0.9725810885429382, 0.15566334128379822, -0.0922490581870079, -0.14609961211681366]","[0.9712463021278381, 0.16431571543216705, -0.0901593416929245, -0.14680713415145874]",1.0332402,0.051623162
"('../data/deepslam_data/7Scenes/fire/seq-02/frame-000220.color.png',)","[-0.7509889602661133, -0.2820866107940674, -0.23238445818424225]","[-0.7332058548927307, -0.2894032299518585, -0.21942397952079773]","[0.8427389860153198, 0.16211946308612823, -0.40887999534606934, -0.31036344170570374]","[0.8463500142097473, 0.16345424950122833, -0.4039512872695923, -0.3062642514705658]",0.8568309,0.023189345
"('../data/deepslam_data/7Scenes/fire/seq-01/frame-000085.color.png',)","[-0.8254057765007019, 0.11856238543987274, -0.10180730372667313]","[-0.8195413947105408, 0.1036602109670639, -0.07871796935796738]","[0.9260480403900146, 0.026961663737893105, -0.28349658846855164, -0.2476646602153778]","[0.9277130365371704, 0.029885409399867058, -0.27978453040122986, -0.24530814588069916]",0.6342709,0.028099522
"('../data/deepslam_data/7Scenes/fire/seq-02/frame-000995.color.png',)","[1.1581525802612305, -0.0501970537006855, 0.04905252158641815]","[1.1656163930892944, -0.062087684869766235, 0.07247982919216156]","[0.8404592871665955, 0.11808957159519196, 0.4531297981739044, 0.2726835310459137]","[0.8412211537361145, 0.1168866753578186, 0.45270735025405884, 0.27155205607414246]",0.21670471,0.0273118
"('../data/deepslam_data/7Scenes/fire/seq-01/frame-000970.color.png',)","[-0.40665632486343384, 0.25182145833969116, -0.03223221004009247]","[-0.3791627287864685, 0.26444411277770996, -0.01623646356165409]","[0.9086400270462036, 0.026987291872501373, 0.3376164138317108, 0.24425458908081055]","[0.9053994417190552, 0.024518582969903946, 0.34387078881263733, 0.24779736995697021]",0.9462522,0.03422124
"('../data/deepslam_data/7Scenes/fire/seq-02/frame-000100.color.png',)","[0.013921057805418968, -0.5624726414680481, 0.0009885597974061966]","[0.013333369977772236, -0.5805688500404358, 0.02157077193260193]","[0.9838374257087708, 0.14919325709342957, -0.047920409590005875, -0.08665402978658676]","[0.9837033152580261, 0.15382890403270721, -0.0451633520424366, -0.08139293640851974]",0.8632015,0.027412508
"('../data/deepslam_data/7Scenes/fire/seq-01/frame-000875.color.png',)","[1.4246418476104736, 0.28008681535720825, 0.10604166984558105]","[1.4556608200073242, 0.27730491757392883, 0.13325737416744232]","[0.850835919380188, 0.1342087686061859, 0.42639005184173584, 0.27614831924438477]","[0.853551983833313, 0.12767253816127777, 0.42374131083488464, 0.2749403119087219]",0.87401444,0.04135952
"('../data/deepslam_data/7Scenes/fire/seq-02/frame-000120.color.png',)","[0.12329797446727753, -0.5437484979629517, -0.00700940378010273]","[0.1260310411453247, -0.5580934286117554, 0.017427964136004448]","[0.9895899295806885, 0.13304150104522705, -0.03410619869828224, -0.042995747178792953]","[0.9897581934928894, 0.13470597565174103, -0.028778191655874252, -0.03748185187578201]",0.8969956,0.028468082
"('../data/deepslam_data/7Scenes/fire/seq-02/frame-000205.color.png',)","[-0.6192423701286316, -0.3375874161720276, -0.10671480745077133]","[-0.6045681834220886, -0.34562182426452637, -0.08223917335271835]","[0.8812156319618225, 0.16850194334983826, -0.3537220358848572, -0.26447468996047974]","[0.8841034770011902, 0.16989178955554962, -0.3468957841396332, -0.2629850506782532]",0.8802607,0.029646926
"('../data/deepslam_data/7Scenes/fire/seq-01/frame-000880.color.png',)","[1.364978551864624, 0.2814621031284332, 0.10441851615905762]","[1.4141732454299927, 0.2940128743648529, 0.13298162817955017]","[0.8394692540168762, 0.13161921501159668, 0.4424920976161957, 0.28665053844451904]","[0.8407371044158936, 0.12526288628578186, 0.4415590167045593, 0.287221223115921]",0.7527708,0.05825368
"('../data/deepslam_data/7Scenes/fire/seq-01/frame-000950.color.png',)","[-0.05025426298379898, 0.25298628211021423, 0.0038498062640428543]","[-0.04132714867591858, 0.2541113793849945, 0.03180842101573944]","[0.904653012752533, 0.043011635541915894, 0.3442704677581787, 0.2474486529827118]","[0.9034881591796875, 0.04403943568468094, 0.3457570970058441, 0.24944281578063965]",0.33337808,0.02937079
"('../data/deepslam_data/7Scenes/fire/seq-01/frame-000430.color.png',)","[1.525871753692627, 0.04837002977728844, 0.3325529098510742]","[1.4977108240127563, 0.03444875031709671, 0.34438762068748474]","[0.8966848850250244, 0.030229460448026657, 0.36461591720581055, 0.2491941601037979]","[0.8997611999511719, 0.029399001970887184, 0.35931360721588135, 0.2458847165107727]",0.803077,0.033569336
"('../data/deepslam_data/7Scenes/fire/seq-02/frame-000285.color.png',)","[-0.8692160844802856, -0.15619321167469025, -0.5807578563690186]","[-0.8696593642234802, -0.17301097512245178, -0.5633742809295654]","[0.8499999046325684, 0.18525412678718567, -0.38356783986091614, -0.30993032455444336]","[0.8527849912643433, 0.1866440623998642, -0.3777710497379303, -0.30856266617774963]",0.76820856,0.02419137
"('../data/deepslam_data/7Scenes/fire/seq-02/frame-000860.color.png',)","[-0.14182478189468384, -0.13996024429798126, 0.18214666843414307]","[-0.16308802366256714, -0.16706058382987976, 0.20292580127716064]","[0.9958646893501282, 0.07047054171562195, -0.03063548170030117, -0.04846612736582756]","[0.9952775239944458, 0.07720924913883209, -0.03525552526116371, -0.04709992557764053]",0.9512023,0.040228426
"('../data/deepslam_data/7Scenes/fire/seq-01/frame-000275.color.png',)","[-0.30417531728744507, 0.02132256329059601, 0.18965540826320648]","[-0.30514660477638245, 0.0037885706406086683, 0.21522462368011475]","[0.9876065254211426, -0.07401969283819199, -0.10292664915323257, -0.09252294898033142]","[0.9882403016090393, -0.07021111249923706, -0.10067449510097504, -0.09119340777397156]",0.5352216,0.031018851
"('../data/deepslam_data/7Scenes/fire/seq-01/frame-000610.color.png',)","[0.34751465916633606, 0.21482829749584198, 0.09632627665996552]","[0.36039531230926514, 0.1949124038219452, 0.13345718383789062]","[0.9382049441337585, 0.07025817781686783, 0.2930220663547516, 0.17021553218364716]","[0.9384322166442871, 0.07574067264795303, 0.2896725833415985, 0.17233140766620636]",0.7763165,0.044059712
"('../data/deepslam_data/7Scenes/fire/seq-02/frame-000610.color.png',)","[-0.11068068444728851, 0.20366807281970978, -0.34840500354766846]","[-0.09002459049224854, 0.16942720115184784, -0.31147658824920654]","[0.9788461923599243, 0.05058669298887253, -0.11807341873645782, -0.1592477411031723]","[0.9806259274482727, 0.060233116149902344, -0.11063407361507416, -0.1500164121389389]",1.762756,0.054431785
"('../data/deepslam_data/7Scenes/fire/seq-01/frame-000580.color.png',)","[0.15560562908649445, 0.34463584423065186, -0.11305523663759232]","[0.17535392940044403, 0.3518611192703247, -0.09624066203832626]","[0.9034621715545654, -0.02090338245034218, 0.36061352491378784, 0.23081812262535095]","[0.8994821906089783, -0.021331600844860077, 0.363876074552536, 0.24097925424575806]",1.3062409,0.026924523
"('../data/deepslam_data/7Scenes/fire/seq-01/frame-000190.color.png',)","[-1.0401753187179565, 0.1572745442390442, 0.03438985347747803]","[-1.0527613162994385, 0.12689447402954102, 0.05370281636714935]","[0.9943761229515076, 0.07507888972759247, -0.050713423639535904, -0.05484069138765335]","[0.9938090443611145, 0.08157279342412949, -0.05070275440812111, -0.055845972150564194]",0.75484735,0.038135894
"('../data/deepslam_data/7Scenes/fire/seq-01/frame-000800.color.png',)","[0.7388846278190613, 0.06801588833332062, -0.10665091872215271]","[0.7381618618965149, 0.05618060752749443, -0.099067322909832]","[0.8759204149246216, 0.005579042714089155, 0.3664645254611969, 0.31374529004096985]","[0.8758695721626282, 0.007516415789723396, 0.36623769998550415, 0.3141114413738251]",0.22381166,0.014075056
"('../data/deepslam_data/7Scenes/fire/seq-01/frame-000575.color.png',)","[0.1998388022184372, 0.35059547424316406, -0.13152241706848145]","[0.20572462677955627, 0.3588959872722626, -0.12044575810432434]","[0.9106552004814148, -0.030027521774172783, 0.34868672490119934, 0.21959759294986725]","[0.9073306322097778, -0.03280344605445862, 0.35015952587127686, 0.23035497963428497]",1.3387913,0.015041071
"('../data/deepslam_data/7Scenes/fire/seq-02/frame-000180.color.png',)","[-0.3783309757709503, -0.38921254873275757, 0.008360786363482475]","[-0.36261075735092163, -0.3903810679912567, 0.029498187825083733]","[0.9393708109855652, 0.14323411881923676, -0.2524377405643463, -0.18259704113006592]","[0.9402341246604919, 0.1418052613735199, -0.2474668323993683, -0.18604132533073425]",0.71763945,0.026368171
