filename,predict_pose_x,gt_pose_x,predict_pose_q,gt_pose_q,ang_error,x_error
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000740.color.png',)","[-0.026709256693720818, 0.3059699833393097, -0.08254645764827728]","[-0.00430824002251029, 0.300083190202713, -0.07295533269643784]","[0.9585809111595154, -0.09000547975301743, -0.2072557806968689, -0.17339763045310974]","[0.9605599045753479, -0.08572901785373688, -0.19946491718292236, -0.17374981939792633]",1.0437917,0.025068896
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000885.color.png',)","[-0.5736150145530701, -0.03816400468349457, 0.008084291592240334]","[-0.5557111501693726, -0.03261147066950798, 0.010505957528948784]","[0.9877287745475769, 0.10129731148481369, 0.09204515814781189, 0.07522334158420563]","[0.9871840476989746, 0.10038798302412033, 0.09578443318605423, 0.07883718609809875]",0.60522395,0.018900886
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000165.color.png',)","[0.9629996418952942, 0.2790790796279907, -0.031343910843133926]","[0.962704062461853, 0.26903125643730164, -0.020813556388020515]","[0.9446501731872559, -0.06009731814265251, 0.28132086992263794, 0.1577436476945877]","[0.9463829398155212, -0.0503559447824955, 0.27879467606544495, 0.1552327275276184]",1.2039686,0.01455797
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000890.color.png',)","[-0.5451956987380981, -0.02970031648874283, -0.00568412197753787]","[-0.5227466821670532, -0.01954275369644165, -0.009013919159770012]","[0.9853370189666748, 0.10096897184848785, 0.11060908436775208, 0.08174251019954681]","[0.9844563007354736, 0.10071287304162979, 0.11572214215993881, 0.0855051651597023]",0.7348826,0.02486407
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000195.color.png',)","[0.7277845144271851, 0.3863450884819031, 0.024271391332149506]","[0.7618597745895386, 0.39171674847602844, 0.02790720760822296]","[0.9786026477813721, -0.1881125569343567, 0.08217660337686539, 0.014057193882763386]","[0.9783090353012085, -0.18717503547668457, 0.08772237598896027, 0.013481587171554565]",0.6477026,0.034687135
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000000.color.png',)","[0.09802132844924927, -0.0630120262503624, -0.0797218531370163]","[0.10151392221450806, -0.0650494322180748, -0.08065712451934814]","[0.9933093190193176, 0.08527553081512451, 0.06004902347922325, 0.04958638176321983]","[0.993797242641449, 0.08152467012405396, 0.058230966329574585, 0.04826955869793892]",0.5035766,0.004150177
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000520.color.png',)","[-0.3480542004108429, -0.5088565349578857, 0.032577067613601685]","[-0.35142019391059875, -0.520483672618866, 0.033479850739240646]","[0.9956719875335693, -0.015697890892624855, 0.04427223652601242, 0.08019313216209412]","[0.9962167739868164, -0.010977757163345814, 0.04631950706243515, 0.07270543277263641]",1.0422908,0.012138174
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000760.color.png',)","[-0.08188338577747345, 0.3108184039592743, 0.053851690143346786]","[-0.06095809489488602, 0.29789406061172485, 0.060917455703020096]","[0.9855769872665405, -0.1188444048166275, -0.08085658401250839, -0.08930986374616623]","[0.9868395328521729, -0.11247823387384415, -0.07499035447835922, -0.08872924000024796]",1.0040423,0.025589677
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000410.color.png',)","[-0.6286788582801819, 0.02026856504380703, 0.025095343589782715]","[-0.624997079372406, 0.020231319591403008, 0.02673950046300888]","[0.9981399774551392, -0.0002408372238278389, -0.03412157669663429, -0.050520122051239014]","[0.9980748891830444, -0.0006673077587038279, -0.03342198207974434, -0.05224074423313141]",0.21670471,0.0040323855
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000735.color.png',)","[-0.011339964345097542, 0.3122052550315857, -0.12919758260250092]","[0.005775335244834423, 0.30014851689338684, -0.11301322281360626]","[0.9432826042175293, -0.08918434381484985, -0.25581514835357666, -0.19189243018627167]","[0.9470919370651245, -0.08222062140703201, -0.2453526109457016, -0.18989139795303345]",1.5220948,0.026461896
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000140.color.png',)","[0.7797917723655701, 0.10709799081087112, 0.05492785573005676]","[0.7905720472335815, 0.10876653343439102, 0.06240908429026604]","[0.9801343083381653, 0.030507931485772133, 0.18898510932922363, 0.05187104269862175]","[0.9795560240745544, 0.03246837481856346, 0.19243720173835754, 0.04882436990737915]",0.576071,0.013227514
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000310.color.png',)","[-0.034785930067300797, 0.15325282514095306, -0.17187292873859406]","[-0.018368270248174667, 0.14200159907341003, -0.1589100956916809]","[0.9917118549346924, 0.06998658180236816, 0.009748591110110283, 0.10730519145727158]","[0.992287278175354, 0.06716063618659973, 0.013593758456408978, 0.10329878330230713]",0.71763945,0.023752151
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000270.color.png',)","[0.16624057292938232, 0.13320392370224, -0.20646436512470245]","[0.16840331256389618, 0.12704350054264069, -0.19674241542816162]","[0.9836955666542053, 0.08348987996578217, -0.15925376117229462, -0.003275509923696518]","[0.9845672249794006, 0.0841769352555275, -0.15342240035533905, -0.0017889381852000952]",0.69997174,0.011710874
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000595.color.png',)","[0.1591678112745285, -0.3977128267288208, 0.02793913520872593]","[0.17446187138557434, -0.4108293056488037, 0.034692682325839996]","[0.990393877029419, -0.031220005825161934, -0.13038617372512817, -0.03383345529437065]","[0.9903810024261475, -0.03125372901558876, -0.1302151381969452, -0.03482474386692047]",0.118694045,0.021249957
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000380.color.png',)","[-0.445430725812912, -0.044039610773324966, 0.08378561586141586]","[-0.42668041586875916, -0.04665406420826912, 0.08210456371307373]","[0.991983950138092, -0.0011379406787455082, 0.08623803406953812, 0.0923561081290245]","[0.9916146993637085, -0.00011961838026763871, 0.09000258147716522, 0.09273533523082733]",0.4493687,0.019006195
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000080.color.png',)","[0.5132985711097717, 0.0010710377246141434, 0.07140129804611206]","[0.5310137271881104, 0.0029267019126564264, 0.08082454651594162]","[0.996856153011322, 0.06768456101417542, -0.03386260196566582, -0.023449614644050598]","[0.9967737793922424, 0.07035455852746964, -0.027197664603590965, -0.027434147894382477]",0.9404443,0.020151125
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000585.color.png',)","[0.054041992872953415, -0.4084753692150116, 0.05169165879487991]","[0.06572503596544266, -0.42153826355934143, 0.05153612047433853]","[0.9881935119628906, -0.02087755873799324, -0.15018963813781738, -0.02192990481853485]","[0.9883708953857422, -0.0196673646569252, -0.1484585404396057, -0.026385927572846413]",0.5650972,0.017525893
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000815.color.png',)","[-0.33383211493492126, 0.05170832574367523, 0.15234066545963287]","[-0.332600474357605, 0.049816831946372986, 0.15564978122711182]","[0.9962570071220398, -0.059320468455553055, 0.06122954934835434, 0.014287804253399372]","[0.9967597126960754, -0.05466672033071518, 0.05796763300895691, 0.011023519560694695]",0.7517303,0.004005613
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000910.color.png',)","[-0.3964742124080658, 0.022442473098635674, -0.07179373502731323]","[-0.3917528986930847, 0.026466278359293938, -0.07437899708747864]","[0.9704278707504272, 0.08876258879899979, 0.185885488986969, 0.12584759294986725]","[0.970264196395874, 0.08785993605852127, 0.18819169700145721, 0.12430604547262192]",0.331022,0.00672052
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000610.color.png',)","[0.24847190082073212, -0.33665138483047485, 0.03708412125706673]","[0.26662859320640564, -0.358412504196167, 0.03416881337761879]","[0.9903861880302429, -0.013071545399725437, -0.13102608919143677, -0.042384613305330276]","[0.9909569025039673, -0.01071719266474247, -0.124393992125988, -0.049149271100759506]",1.121159,0.02849054
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000145.color.png',)","[0.843945324420929, 0.1431904286146164, 0.01266335230320692]","[0.853356659412384, 0.1382153183221817, 0.018383974209427834]","[0.9623128175735474, 0.016547787934541702, 0.26043131947517395, 0.07652341574430466]","[0.9616191983222961, 0.0224408321082592, 0.2627885341644287, 0.07567800581455231]",0.7359469,0.012085134
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000870.color.png',)","[-0.6247410774230957, -0.08326864242553711, 0.0687548965215683]","[-0.6055022478103638, -0.07005016505718231, 0.05936712026596069]","[0.9938871264457703, 0.07851424068212509, 0.0522211454808712, 0.05741862580180168]","[0.9940329194068909, 0.07477758079767227, 0.05391420051455498, 0.05831139162182808]",0.47969663,0.025159314
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000235.color.png',)","[0.33998873829841614, 0.16363048553466797, -0.026439987123012543]","[0.3433179259300232, 0.1721782386302948, -0.011570844799280167]","[0.9605019688606262, -0.0037990466225892305, -0.2193872034549713, -0.17114539444446564]","[0.9598090052604675, -0.006030494812875986, -0.21939891576766968, -0.17491276562213898]",0.50821793,0.01747109
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000280.color.png',)","[0.10024155676364899, 0.15577459335327148, -0.22173364460468292]","[0.11782066524028778, 0.15260598063468933, -0.20466609299182892]","[0.9882425665855408, 0.10278275609016418, -0.10556302219629288, 0.040851298719644547]","[0.9893593192100525, 0.10259746760129929, -0.09407255053520203, 0.042335208505392075]",1.3335192,0.024705596
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000090.color.png',)","[0.5761265158653259, 0.019049713388085365, 0.0817524865269661]","[0.5863415598869324, 0.016463106498122215, 0.08321528881788254]","[0.9959563612937927, 0.07665637135505676, -0.03224029764533043, -0.03398961201310158]","[0.9958121180534363, 0.07674932479858398, -0.029896652325987816, -0.03967343643307686]",0.70443016,0.010638489
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000020.color.png',)","[0.10220849514007568, -0.055531926453113556, -0.05232726410031319]","[0.11247199028730392, -0.053443729877471924, -0.04875878244638443]","[0.9907083511352539, 0.12032312899827957, 0.05191175267100334, 0.03639398515224457]","[0.9907796382904053, 0.1183868944644928, 0.055134985595941544, 0.036060258746147156]",0.4334096,0.011064989
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000930.color.png',)","[-0.26326707005500793, 0.05454303324222565, -0.10975944995880127]","[-0.26818913221359253, 0.05273154005408287, -0.11343177407979965]","[0.9573290348052979, 0.07681557536125183, 0.2253170609474182, 0.16386809945106506]","[0.958124041557312, 0.07654140889644623, 0.22561055421829224, 0.15887005627155304]",0.5801327,0.006402669
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000155.color.png',)","[0.896349310874939, 0.19771216809749603, -0.03076857514679432]","[0.9096087217330933, 0.1886328160762787, -0.03095020353794098]","[0.9451890587806702, -0.006158929783850908, 0.3028925359249115, 0.12180250138044357]","[0.9457368850708008, 0.0035482628736644983, 0.3024498522281647, 0.11871514469385147]",1.1696752,0.01607108
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000450.color.png',)","[-0.6418692469596863, 0.1119728609919548, 0.1285640150308609]","[-0.6266493797302246, 0.1086423397064209, 0.11824437230825424]","[0.9949267506599426, -0.018315881490707397, -0.08423059433698654, -0.05187077820301056]","[0.9949379563331604, -0.013539926148951054, -0.08121965825557709, -0.05760663002729416]",0.9211036,0.018687744
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000980.color.png',)","[0.00957338698208332, -0.006619282066822052, -0.050996676087379456]","[0.011166146956384182, -0.017198141664266586, -0.04309553653001785]","[0.9118741154670715, 0.02203485742211342, 0.30663397908210754, 0.2719848155975342]","[0.9153429269790649, 0.03636942058801651, 0.3004487454891205, 0.26562222838401794]",1.9719177,0.013299517
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000850.color.png',)","[-0.570200502872467, -0.08280272036790848, 0.12449958920478821]","[-0.565123438835144, -0.08582605421543121, 0.12000522017478943]","[0.9988421201705933, 0.0026011571753770113, 0.028175951912999153, 0.0389079749584198]","[0.998817503452301, 0.005628417711704969, 0.02537972293794155, 0.041082024574279785]",0.5337572,0.0074240477
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000130.color.png',)","[0.7174829244613647, 0.07861145585775375, 0.09895500540733337]","[0.729491651058197, 0.07815078645944595, 0.10021286457777023]","[0.9967684149742126, 0.04379413276910782, 0.06478506326675415, -0.01837916485965252]","[0.9963535666465759, 0.045814622193574905, 0.06950166821479797, -0.01870918832719326]",0.59082735,0.012083209
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000830.color.png',)","[-0.45010918378829956, -0.016568001359701157, 0.15986602008342743]","[-0.44315290451049805, -0.019701704382896423, 0.15441179275512695]","[0.9964314699172974, -0.04016142711043358, 0.06852138042449951, 0.028569018468260765]","[0.9965702295303345, -0.03620506823062897, 0.0701594427227974, 0.0247916579246521]",0.6549129,0.00937862
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000055.color.png',)","[0.3121141493320465, -0.016126656904816628, 0.04868612065911293]","[0.32343944907188416, -0.01779504120349884, 0.05015479400753975]","[0.9930024147033691, 0.08240401744842529, 0.0832730382680893, 0.014878330752253532]","[0.9932829737663269, 0.07892286032438278, 0.0836857482790947, 0.01252180989831686]",0.48456672,0.011541357
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000625.color.png',)","[0.29514849185943604, -0.24448758363723755, 0.012738167308270931]","[0.30789902806282043, -0.24532578885555267, 0.04069964960217476]","[0.9858635663986206, 0.03351736441254616, -0.14951573312282562, -0.06778468191623688]","[0.9869341254234314, 0.0356743223965168, -0.14282262325286865, -0.06549828499555588]",0.855002,0.030742856
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000065.color.png',)","[0.40682145953178406, -0.009406028315424919, 0.061510730534791946]","[0.41683995723724365, -0.009404171258211136, 0.06990563869476318]","[0.9963911771774292, 0.0793580412864685, 0.029915373772382736, -0.0034594812896102667]","[0.9961671829223633, 0.08112593740224838, 0.03259469196200371, -0.0026612759102135897]",0.37949127,0.01307076
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000415.color.png',)","[-0.6813529133796692, 0.035280175507068634, 0.02744978852570057]","[-0.679863691329956, 0.032361291348934174, 0.02845664881169796]","[0.9953858256340027, 0.010247299447655678, -0.059942763298749924, -0.07422195374965668]","[0.9957301020622253, 0.010345952585339546, -0.054274410009384155, -0.07395104318857193]",0.6513177,0.0034280366
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000005.color.png',)","[0.09228166937828064, -0.06307704001665115, -0.06930243968963623]","[0.10265785455703735, -0.06294777989387512, -0.07409350574016571]","[0.9930427074432373, 0.09117288887500763, 0.057955868542194366, 0.046848464757204056]","[0.9935190677642822, 0.0873209536075592, 0.05319228395819664, 0.04965442046523094]",0.77328604,0.011429621
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000720.color.png',)","[0.0030389814637601376, 0.28557276725769043, -0.2505098879337311]","[0.00846368633210659, 0.2678181827068329, -0.2326456606388092]","[0.8982672095298767, -0.04225855693221092, -0.36063823103904724, -0.24752838909626007]","[0.9021351933479309, -0.030863875523209572, -0.3527260720729828, -0.24654394388198853]",1.6537044,0.025763992
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000570.color.png',)","[-0.09883317351341248, -0.4340255558490753, 0.09240991622209549]","[-0.09372808039188385, -0.4488464593887329, 0.08601894974708557]","[0.9898683428764343, -0.015413416549563408, -0.14042767882347107, -0.014251491986215115]","[0.9900569319725037, -0.013156932778656483, -0.13902492821216583, -0.016922827810049057]",0.43159994,0.01692825
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000060.color.png',)","[0.3538682460784912, -0.008237354457378387, 0.056655384600162506]","[0.3636510670185089, -0.01180651132017374, 0.05886387452483177]","[0.9949131608009338, 0.07853065431118011, 0.0612509548664093, 0.015137461945414543]","[0.9952185153961182, 0.07494848221540451, 0.060858044773340225, 0.014802619814872742]",0.41495812,0.010645182
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000315.color.png',)","[-0.06733378022909164, 0.1359816938638687, -0.15205517411231995]","[-0.045192744582891464, 0.12801465392112732, -0.13571351766586304]","[0.9903198480606079, 0.06669313460588455, 0.03576161712408066, 0.11636032164096832]","[0.9902478456497192, 0.06738109886646271, 0.04175505414605141, 0.11456674337387085]",0.720904,0.028648715
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000750.color.png',)","[-0.0546499565243721, 0.3196866810321808, -0.026883697137236595]","[-0.030101850628852844, 0.303148478269577, -2.495030639693141e-05]","[0.976357102394104, -0.11615092307329178, -0.1302233338356018, -0.12758421897888184]","[0.9781937003135681, -0.10795637220144272, -0.12428109347820282, -0.12663577497005463]",1.1843052,0.03996891
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000540.color.png',)","[-0.2867022156715393, -0.5508267283439636, 0.05918530747294426]","[-0.27811112999916077, -0.5447914600372314, 0.07229813188314438]","[0.9962654113769531, -0.060680732131004333, -0.03447806090116501, 0.05083613470196724]","[0.9971368312835693, -0.05199341103434563, -0.03334290534257889, 0.043623823672533035]",1.3050419,0.016798137
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000170.color.png',)","[0.9637693762779236, 0.31439653038978577, -0.02014273777604103]","[0.9637693762779236, 0.30249324440956116, -0.009757047519087791]","[0.9516165852546692, -0.08807579427957535, 0.25947824120521545, 0.13906683027744293]","[0.9532198309898376, -0.07767666131258011, 0.25653985142707825, 0.13973402976989746]",1.2542753,0.015797175
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000730.color.png',)","[-0.002290172968059778, 0.30571916699409485, -0.15658681094646454]","[0.00884162075817585, 0.2940444350242615, -0.15164567530155182]","[0.93199223279953, -0.06689102202653885, -0.28693875670433044, -0.21114510297775269]","[0.9337170720100403, -0.06120234727859497, -0.28220921754837036, -0.21162395179271698]",0.87132376,0.01687101
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000715.color.png',)","[0.002960765268653631, 0.26727569103240967, -0.2775033116340637]","[0.006268907804042101, 0.25321394205093384, -0.26392731070518494]","[0.8844749331474304, -0.03192489594221115, -0.3792266845703125, -0.26994821429252625]","[0.8884564638137817, -0.027160171419382095, -0.373106986284256, -0.26589202880859375]",1.1021488,0.019823834
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000545.color.png',)","[-0.23961061239242554, -0.5395353436470032, 0.08433732390403748]","[-0.2451922595500946, -0.5435383319854736, 0.08618408441543579]","[0.9954364895820618, -0.050479769706726074, -0.07531525194644928, 0.029759394004940987]","[0.9962796568870544, -0.04581667482852936, -0.07008091360330582, 0.020403973758220673]",1.3428775,0.00711261
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000370.color.png',)","[-0.3765752911567688, -0.057114578783512115, 0.05671059712767601]","[-0.3576718866825104, -0.05461353063583374, 0.052739694714546204]","[0.9857550859451294, -0.02877653017640114, 0.10442469269037247, 0.1286638230085373]","[0.9853162169456482, -0.02137819118797779, 0.11084487289190292, 0.12809506058692932]",1.1253399,0.019477217
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000990.color.png',)","[0.06182526797056198, -0.03825719654560089, -0.014918922446668148]","[0.06355565041303635, -0.05128444358706474, -0.009378301911056042]","[0.9245421290397644, 0.004613932222127914, 0.27955713868141174, 0.2589370012283325]","[0.9279252886772156, 0.016200721263885498, 0.2732881009578705, 0.2529936730861664]",1.7008368,0.014261902
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000205.color.png',)","[0.5986798405647278, 0.39475786685943604, 0.07118112593889236]","[0.620647132396698, 0.39918744564056396, 0.07422123104333878]","[0.9816530346870422, -0.185495063662529, -0.007611220236867666, -0.04348563775420189]","[0.9822225570678711, -0.18178541958332062, -0.0027216440066695213, -0.04674924910068512]",0.799169,0.022614714
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000600.color.png',)","[0.197923481464386, -0.385353147983551, 0.020172638818621635]","[0.21107445657253265, -0.3985917866230011, 0.031219229102134705]","[0.9913290143013, -0.02868618071079254, -0.12139573693275452, -0.041315872222185135]","[0.9917840361595154, -0.028026070445775986, -0.11663618683815002, -0.04444130137562752]",0.65848845,0.021684945
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000070.color.png',)","[0.44275256991386414, -0.008076673373579979, 0.070533387362957]","[0.4558074176311493, -0.005839654244482517, 0.07919412106275558]","[0.9970446825027466, 0.07568260282278061, -0.0025811337400227785, -0.01294027455151081]","[0.9970205426216125, 0.07544227689504623, 0.004160579759627581, -0.015532201156020164]",0.82708347,0.015825346
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000755.color.png',)","[-0.06693077087402344, 0.31697484850883484, 0.017660262063145638]","[-0.04623521491885185, 0.2999471426010132, 0.03578513115644455]","[0.9819043278694153, -0.11782385408878326, -0.10246945917606354, -0.10715150833129883]","[0.9830937385559082, -0.11136434972286224, -0.09750113636255264, -0.10778787732124329]",0.9462522,0.032353666
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000105.color.png',)","[0.6388000249862671, 0.03643073886632919, 0.08628891408443451]","[0.6546600461006165, 0.03702434152364731, 0.09533576667308807]","[0.9940436482429504, 0.06972133368253708, -0.04927697032690048, -0.06773505359888077]","[0.9939177632331848, 0.06937087327241898, -0.04541350528597832, -0.0724758580327034]",0.701089,0.018268501
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000695.color.png',)","[-0.009246090427041054, 0.13731715083122253, -0.2854112386703491]","[0.0010780754964798689, 0.12743481993675232, -0.2693083882331848]","[0.878905177116394, -0.005931128282099962, -0.3910128176212311, -0.27312934398651123]","[0.8825840353965759, -0.0019908519461750984, -0.3839772641658783, -0.27129873633384705]",1.036266,0.021530226
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000475.color.png',)","[-0.4285726845264435, -0.10932198911905289, 0.1921989917755127]","[-0.42205843329429626, -0.10693862289190292, 0.17773765325546265]","[0.9978596568107605, 0.061334963887929916, 0.020374063402414322, 0.009954173117876053]","[0.9979158639907837, 0.06038692966103554, 0.018275771290063858, 0.013536832295358181]",0.48778653,0.016038897
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000390.color.png',)","[-0.4814521074295044, -0.033980727195739746, 0.08459533751010895]","[-0.4775063991546631, -0.031435657292604446, 0.07412195950746536]","[0.996874213218689, 0.0157795213162899, 0.05942726135253906, 0.0496118888258934]","[0.9968830943107605, 0.014653339982032776, 0.05917178466916084, 0.05008062720298767]",0.1426525,0.011477702
