filename,predict_pose_x,gt_pose_x,predict_pose_q,gt_pose_q,ang_error,x_error
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq2_frame00154.png',)","[11.64227294921875, -3.7932004928588867, -9.381471633911133]","[11.167547225952148, -3.5850510597229004, -9.039329528808594]","[0.9466409087181091, 0.01576368696987629, 0.29659533500671387, -0.12511494755744934]","[0.9526885151863098, 0.019538678228855133, 0.27487194538116455, -0.128250852227211]",2.6443884,0.62108934
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq2_frame00156.png',)","[12.709394454956055, -4.05770206451416, -10.178598403930664]","[12.165091514587402, -3.77474308013916, -9.644569396972656]","[0.9466297626495361, 0.025757357478141785, 0.3016774654388428, -0.11054106056690216]","[0.952688455581665, 0.019313378259539604, 0.28197142481803894, -0.1118207797408104]",2.4794,0.81333786
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq2_frame00158.png',)","[13.476143836975098, -4.065181255340576, -10.786227226257324]","[13.029679298400879, -3.820139169692993, -10.316328048706055]","[0.9423641562461853, 0.023457907140254974, 0.31135451793670654, -0.12024141103029251]","[0.9497997164726257, 0.01955314353108406, 0.2897811233997345, -0.1162976622581482]",2.690751,0.69295126
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq2_frame00160.png',)","[14.110430717468262, -4.479183197021484, -11.40847110748291]","[13.590190887451172, -4.240536689758301, -10.865134239196777]","[0.9302997589111328, 0.046153631061315536, 0.3432459533214569, -0.12080767005681992]","[0.9378194212913513, 0.04424666240811348, 0.32284367084503174, -0.11961986124515533]",2.5051534,0.7891873
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq3_frame00001.png',)","[14.007270812988281, -5.014880180358887, -12.435161590576172]","[13.72271728515625, -4.763986110687256, -11.958446502685547]","[0.909873366355896, 0.0791630893945694, 0.38331201672554016, -0.13760705292224884]","[0.9142187833786011, 0.08835649490356445, 0.37030282616615295, -0.13882696628570557]",1.8970644,0.609242
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq3_frame00003.png',)","[13.929716110229492, -4.92690896987915, -12.415289878845215]","[13.63962173461914, -4.68510627746582, -11.901935577392578]","[0.9102460145950317, 0.06387186050415039, 0.3835996389389038, -0.1422104388475418]","[0.9173388481140137, 0.06804415583610535, 0.3645469844341278, -0.14479294419288635]",2.3965662,0.63730365
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq3_frame00005.png',)","[13.966341972351074, -4.443290710449219, -12.08378791809082]","[13.783550262451172, -4.159850597381592, -11.522276878356934]","[0.8920711874961853, 0.021317219361662865, 0.41902223229408264, -0.1678543984889984]","[0.9023870825767517, 0.019124452024698257, 0.39708465337753296, -0.166299968957901]",2.7943554,0.6550158
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq3_frame00007.png',)","[14.222713470458984, -3.817357063293457, -11.15553092956543]","[13.784684181213379, -3.577754497528076, -10.667580604553223]","[0.9307200908660889, 0.0024745608679950237, 0.3446711003780365, -0.122294120490551]","[0.9380559921264648, -0.005537439603358507, 0.3257402181625366, -0.1179562360048294]",2.5497499,0.6981222
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq3_frame00009.png',)","[14.272805213928223, -3.629478931427002, -9.796685218811035]","[13.706544876098633, -3.3265066146850586, -9.25350570678711]","[0.944313108921051, 0.05039108172059059, 0.29930761456489563, -0.12707684934139252]","[0.9509499073028564, 0.051095928996801376, 0.2767195403575897, -0.12849068641662598]",2.7035205,0.84112245
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq3_frame00011.png',)","[13.979586601257324, -3.1808056831359863, -8.463433265686035]","[13.337733268737793, -2.881232261657715, -7.940041542053223]","[0.9233689308166504, 0.0035831290297210217, 0.35528120398521423, -0.14543838798999786]","[0.9303575754165649, 0.008100684732198715, 0.33850982785224915, -0.14064213633537292]",2.2145965,0.88071495
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq3_frame00013.png',)","[13.737619400024414, -2.570812940597534, -7.2849507331848145]","[13.171927452087402, -2.217346429824829, -6.832398891448975]","[0.9187551736831665, -0.016652218997478485, 0.35561996698379517, -0.17072243988513947]","[0.9262104630470276, -0.018052387982606888, 0.3386395573616028, -0.16471658647060394]",2.2392008,0.8060702
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq3_frame00015.png',)","[13.889021873474121, -2.3833556175231934, -5.900280475616455]","[13.152643203735352, -2.0057384967803955, -5.413966655731201]","[0.9508494734764099, -0.01905800960958004, 0.2728411853313446, -0.1451888382434845]","[0.9537219405174255, -0.01756325177848339, 0.26203030347824097, -0.1464448720216751]",1.3008369,0.95986944
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq3_frame00017.png',)","[13.837218284606934, -1.838815450668335, -4.239555835723877]","[12.935747146606445, -1.5363807678222656, -3.8615949153900146]","[0.960097074508667, -0.035560593008995056, 0.24871015548706055, -0.12285126745700836]","[0.9639685153961182, -0.03257254138588905, 0.23515844345092773, -0.12001781165599823]",1.681863,1.0232162
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq3_frame00019.png',)","[13.423783302307129, -1.139586329460144, -2.368060827255249]","[12.634127616882324, -0.8914844989776611, -2.2367022037506104]","[0.9649674296379089, -0.034043364226818085, 0.243956059217453, -0.09035716950893402]","[0.9662468433380127, -0.02910388447344303, 0.23686210811138153, -0.09703824669122696]",1.259879,0.8380726
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq3_frame00021.png',)","[13.164034843444824, -0.10306735336780548, -1.5285946130752563]","[12.455792427062988, 0.0348811075091362, -1.5090277194976807]","[0.9770379066467285, -0.06339234113693237, 0.18578247725963593, -0.08284519612789154]","[0.9769757986068726, -0.06602969020605087, 0.18236757814884186, -0.08888425678014755]",0.8494917,0.72181714
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq3_frame00023.png',)","[12.177409172058105, 0.32627326250076294, -0.19800595939159393]","[11.528773307800293, 0.40374255180358887, -0.3532593548297882]","[0.9635027050971985, -0.060839008539915085, 0.25470060110092163, -0.055577944964170456]","[0.964755117893219, -0.06324948370456696, 0.24916456639766693, -0.05624997615814209]",0.7099639,0.67144144
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq3_frame00025.png',)","[11.4616117477417, 1.250710129737854, 0.8971742987632751]","[10.952366828918457, 1.2928626537322998, 0.5899182558059692]","[0.9590194225311279, -0.0453534796833992, 0.26749956607818604, -0.0816626325249672]","[0.9588048458099365, -0.04421338811516762, 0.26715347170829773, -0.08583460003137589]",0.49732074,0.5962495
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq3_frame00027.png',)","[10.8673095703125, 0.892158567905426, 1.774142861366272]","[10.201464653015137, 0.9471613764762878, 1.5424299240112305]","[0.9722537398338318, -0.015221581794321537, 0.22740980982780457, -0.05268613621592522]","[0.9738203883171082, -0.013685867190361023, 0.22064492106437683, -0.052937839180231094]",0.8146883,0.7071532
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq3_frame00030.png',)","[9.16269302368164, 1.8563086986541748, 4.014724254608154]","[8.961780548095703, 2.005659818649292, 4.005000591278076]","[0.9905910491943359, 0.013932770118117332, 0.13087856769561768, -0.037498049437999725]","[0.9896702170372009, 0.022132374346256256, 0.13570542633533478, -0.04058467224240303]",1.150106,0.2505317
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq3_frame00032.png',)","[9.470935821533203, 1.6550800800323486, 5.107701301574707]","[8.766510963439941, 1.7842252254486084, 4.89990234375]","[0.9982349276542664, -0.020864266902208328, 0.05514628812670708, -0.0071228560991585255]","[0.9987555742263794, -0.018297381699085236, 0.04543471708893776, -0.009395325556397438]",1.1803331,0.74570316
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq3_frame00034.png',)","[7.334272861480713, 1.7752513885498047, 4.630650520324707]","[6.996273517608643, 1.8132050037384033, 4.357852458953857]","[0.9986082315444946, -0.028000693768262863, -0.012264493852853775, 0.04297952726483345]","[0.9988502860069275, -0.028472812846302986, -0.01684524491429329, 0.03469431400299072]",1.0856924,0.43600783
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq3_frame00036.png',)","[6.1046552658081055, 2.169344186782837, 5.007360458374023]","[6.006964683532715, 2.1821160316467285, 4.6009016036987305]","[0.9903272390365601, -0.0035904785618185997, 0.1343272179365158, -0.03457356616854668]","[0.9877342581748962, 0.014448268339037895, 0.14960671961307526, -0.04230985790491104]",2.8654428,0.41822886
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq3_frame00038.png',)","[5.340361595153809, 2.0573668479919434, 5.463304042816162]","[5.144002914428711, 2.0095818042755127, 5.0078125]","[0.9954419732093811, -0.04872985556721687, 0.06944692879915237, -0.0435640849173069]","[0.9951723217964172, -0.047154657542705536, 0.0772453024983406, -0.03796980902552605]",1.1148582,0.49830982
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq3_frame00040.png',)","[3.5034732818603516, 2.8649990558624268, 5.817898750305176]","[3.528981924057007, 2.799377918243408, 5.509407043457031]","[0.9962181448936462, -0.03907368332147598, 0.07395386695861816, -0.02352704294025898]","[0.9955869913101196, -0.04119081795215607, 0.08069686591625214, -0.024451596662402153]",0.81947786,0.31642368
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq3_frame00042.png',)","[2.5781502723693848, 2.4364418983459473, 6.651435852050781]","[2.704406261444092, 2.3101086616516113, 6.237337589263916]","[0.9958639144897461, -0.034332409501075745, 0.08295055478811264, -0.01398582011461258]","[0.9949455261230469, -0.032248564064502716, 0.09239516407251358, -0.02250748500227928]",1.4803851,0.45097455
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq3_frame00044.png',)","[1.2001152038574219, 2.488426685333252, 6.715445041656494]","[1.0360960960388184, 2.331005573272705, 6.333384990692139]","[0.995570719242096, -0.05385350063443184, -0.06784536689519882, 0.03654840961098671]","[0.9962787628173828, -0.05488422140479088, -0.05891977623105049, 0.030737577006220818]",1.228424,0.44458246
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq3_frame00047.png',)","[-0.7437484264373779, 2.7777109146118164, 6.853226661682129]","[-0.506851315498352, 2.6152303218841553, 6.396697044372559]","[0.9959879517555237, -0.06023353338241577, -0.05326750874519348, 0.03927505016326904]","[0.9967190027236938, -0.05713622644543648, -0.03844693303108215, 0.04252643510699272]",1.7764677,0.53938806
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq3_frame00049.png',)","[-2.1036174297332764, 2.7280845642089844, 6.493322849273682]","[-1.9159234762191772, 2.634078025817871, 6.164621829986572]","[0.988942563533783, -0.05454891920089722, -0.12472910434007645, 0.058818940073251724]","[0.9904014468193054, -0.04978303983807564, -0.11704868823289871, 0.05409470945596695]",1.1803331,0.3900136
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq3_frame00051.png',)","[-3.6827361583709717, 2.6092946529388428, 6.292884826660156]","[-3.4144439697265625, 2.598752021789551, 6.293095588684082]","[0.9851565957069397, -0.0594240240752697, -0.14185093343257904, 0.07624752819538116]","[0.9870270490646362, -0.04941730573773384, -0.12825222313404083, 0.08298719674348831]",2.0935953,0.26849934
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq3_frame00053.png',)","[-5.56999397277832, 2.455698013305664, 6.306271076202393]","[-5.069182872772217, 2.3155438899993896, 5.961092472076416]","[0.9893885254859924, -0.0433378666639328, -0.13485921919345856, 0.03232964128255844]","[0.9929064512252808, -0.04115375876426697, -0.10799404233694077, 0.027936937287449837]",3.1553674,0.62418205
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq3_frame00055.png',)","[-6.72077751159668, 2.683253049850464, 6.029915809631348]","[-6.1263580322265625, 2.472882032394409, 5.745926380157471]","[0.9762347936630249, -0.032557226717472076, -0.2029602825641632, 0.06864942610263824]","[0.9812473058700562, -0.04002038761973381, -0.1750400811433792, 0.07009337097406387]",3.3654454,0.69154936
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq3_frame00057.png',)","[-8.29473876953125, 2.237614870071411, 5.311794757843018]","[-7.46282434463501, 2.0275399684906006, 5.082772731781006]","[0.983387291431427, -0.056257542222738266, -0.16628743708133698, 0.04618498310446739]","[0.988134503364563, -0.05357452854514122, -0.13734103739261627, 0.04309820756316185]",3.3939342,0.88806766
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq3_frame00059.png',)","[-8.438721656799316, 2.023123264312744, 4.696261882781982]","[-7.589688301086426, 1.769575834274292, 4.449163436889648]","[0.9892547726631165, -0.03165530040860176, -0.13633067905902863, 0.042271941900253296]","[0.9914175271987915, -0.026895981281995773, -0.12108487635850906, 0.041308559477329254]",1.8498541,0.91989213
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq3_frame00061.png',)","[-8.800637245178223, 1.8592722415924072, 3.281599998474121]","[-7.8663554191589355, 1.7054235935211182, 3.1868185997009277]","[0.9841864109039307, -0.06097269803285599, -0.15432877838611603, 0.061985522508621216]","[0.9875847697257996, -0.060771599411964417, -0.12998759746551514, 0.06392519921064377]",2.8250008,0.95159626
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq3_frame00063.png',)","[-8.82802677154541, 1.11860990524292, 2.201127290725708]","[-7.919050693511963, 0.8991165161132812, 2.0855114459991455]","[0.9789000749588013, -0.053764957934617996, -0.18828602135181427, 0.05841624364256859]","[0.9835472702980042, -0.05627402290701866, -0.16047102212905884, 0.060968391597270966]",3.2571745,0.94222176
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq3_frame00065.png',)","[-8.971574783325195, 0.8402735590934753, 1.0432394742965698]","[-8.04245662689209, 0.5998350381851196, 0.9274821281433105]","[0.9893850684165955, -0.00038824332295916975, -0.13787005841732025, 0.04592374339699745]","[0.9924160838127136, 0.0019186626886948943, -0.11722692102193832, 0.03694049268960953]",2.6158178,0.9666804
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq3_frame00067.png',)","[-8.380730628967285, 0.24465642869472504, -0.31138405203819275]","[-7.615286350250244, 0.06596963107585907, -0.331432968378067]","[0.9857021570205688, 0.006498770788311958, -0.15762244164943695, 0.059196438640356064]","[0.988425076007843, 0.01249414961785078, -0.14227554202079773, 0.05116099491715431]",2.1236627,0.7862798
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq3_frame00069.png',)","[-7.845765113830566, -0.35367095470428467, -1.278103232383728]","[-7.1805033683776855, -0.44699788093566895, -1.2626067399978638]","[0.9865426421165466, 0.021576734259724617, -0.15240870416164398, 0.05513320490717888]","[0.9898054599761963, 0.02906474471092224, -0.13177195191383362, 0.045569706708192825]",2.7693126,0.6719548
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq3_frame00071.png',)","[-8.120532989501953, -1.2543108463287354, -2.8024935722351074]","[-7.220326900482178, -1.1940462589263916, -2.6239912509918213]","[0.9864572286605835, 0.010295549407601357, -0.15665262937545776, 0.04749930649995804]","[0.9899647235870361, 0.012045769952237606, -0.13604047894477844, 0.036300960928201675]",2.725149,0.9197097
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq3_frame00073.png',)","[-7.629700660705566, -1.8762147426605225, -4.0159783363342285]","[-6.93259859085083, -1.7853336334228516, -3.814603090286255]","[0.9868631958961487, 0.01923541910946369, -0.1512284278869629, 0.05348915979266167]","[0.9893593192100525, 0.01611305959522724, -0.1364724487066269, 0.04778909683227539]",1.8692163,0.7312747
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq3_frame00075.png',)","[-7.5999345779418945, -2.5015065670013428, -5.286886692047119]","[-6.915050983428955, -2.3789095878601074, -5.007190227508545]","[0.9864558577537537, 0.05795814096927643, -0.14585362374782562, 0.047669753432273865]","[0.9893893599510193, 0.062084708362817764, -0.12302069365978241, 0.046044331043958664]",2.686384,0.7498838
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq3_frame00077.png',)","[-7.350889682769775, -2.8346946239471436, -6.379866123199463]","[-6.813493251800537, -2.657792329788208, -6.0838165283203125]","[0.9828124046325684, 0.060590315610170364, -0.16101081669330597, 0.06696365028619766]","[0.9833672046661377, 0.06580580025911331, -0.15521466732025146, 0.06757988035678864]",0.8978678,0.6385411
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq3_frame00079.png',)","[-8.033575057983398, -3.1514549255371094, -7.693440914154053]","[-7.348751068115234, -2.9672391414642334, -7.465709209442139]","[0.9815466403961182, 0.003823360428214073, -0.17729182541370392, 0.07154853641986847]","[0.9837495684623718, 0.010213312692940235, -0.16626353561878204, 0.06700021773576736]",1.5706853,0.7448362
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq3_frame00081.png',)","[-7.879481315612793, -3.98826003074646, -8.851463317871094]","[-7.309922695159912, -3.7502760887145996, -8.513614654541016]","[0.9782516360282898, 0.006455920170992613, -0.19098027050495148, 0.08067704737186432]","[0.9812648892402649, 0.012727105058729649, -0.17548134922981262, 0.07850830256938934]",1.9615705,0.70368683
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq3_frame00083.png',)","[-8.257288932800293, -4.237216472625732, -10.121437072753906]","[-7.384781360626221, -4.109361171722412, -9.660584449768066]","[0.9705769419670105, -0.025293298065662384, -0.2205621302127838, 0.09323632717132568]","[0.9754891395568848, -0.027560805901885033, -0.19827568531036377, 0.09136884659528732]",2.6366813,0.9949882
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq3_frame00085.png',)","[-8.692489624023438, -4.756532192230225, -11.415888786315918]","[-7.588176250457764, -4.610804557800293, -10.789487838745117]","[0.9534883499145508, -0.020027607679367065, -0.28936392068862915, 0.08202041685581207]","[0.9605950117111206, -0.02148287743330002, -0.26622945070266724, 0.0769260972738266]",2.839097,1.2779369
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq3_frame00087.png',)","[-8.951058387756348, -5.181227684020996, -12.451504707336426]","[-7.598569393157959, -5.095556259155273, -11.71239185333252]","[0.942521870136261, -0.0466434620320797, -0.31775543093681335, 0.09224077314138412]","[0.9478920102119446, -0.050243645906448364, -0.30059272050857544, 0.09284579753875732]",2.102921,1.5436496
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq5_frame00002.png',)","[-8.56354808807373, -4.792443752288818, -11.782112121582031]","[-7.519367218017578, -4.756234169006348, -11.470895767211914]","[0.9429242610931396, 0.07893906533718109, -0.3009762763977051, 0.11864154040813446]","[0.9500283002853394, 0.09605822712182999, -0.27625328302383423, 0.10910169035196304]",3.705748,1.0901746
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq5_frame00004.png',)","[-8.243942260742188, -4.381099224090576, -11.75851821899414]","[-7.62045431137085, -4.258483409881592, -11.366193771362305]","[0.9417245388031006, 0.08259040117263794, -0.2711608111858368, 0.18112286925315857]","[0.9446266293525696, 0.09530948102474213, -0.2599289119243622, 0.17616358399391174]",2.0528207,0.74678665
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq5_frame00006.png',)","[-7.163579940795898, -4.787107467651367, -10.90636157989502]","[-6.60037899017334, -4.6541314125061035, -10.407755851745605]","[0.933814525604248, 0.07816480845212936, -0.2679394781589508, 0.2238059639930725]","[0.9401610493659973, 0.07528886944055557, -0.24030545353889465, 0.2295258343219757]",3.330843,0.7638623
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq5_frame00008.png',)","[-6.766336441040039, -4.133800506591797, -10.22939682006836]","[-6.201426029205322, -4.002140522003174, -9.825682640075684]","[0.9283701777458191, 0.07282721996307373, -0.28433501720428467, 0.22798828780651093]","[0.9354603290557861, 0.06998918205499649, -0.26387184858322144, 0.22447079420089722]",2.5352805,0.706713
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq5_frame00010.png',)","[-5.864520072937012, -3.709528684616089, -9.226197242736816]","[-5.3108415603637695, -3.5567750930786133, -8.793139457702637]","[0.9412805438041687, 0.04059255123138428, -0.28219401836395264, 0.1808583289384842]","[0.9417254328727722, 0.04335232824087143, -0.2772904336452484, 0.1854287087917328]",0.83274204,0.7193279
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq5_frame00012.png',)","[-4.591996669769287, -3.818363904953003, -8.716181755065918]","[-4.301699161529541, -3.6505355834960938, -8.2525634765625]","[0.9612938761711121, 0.05448537692427635, -0.23012107610702515, 0.14138472080230713]","[0.9609059691429138, 0.042483583092689514, -0.231830433011055, 0.14529147744178772]",1.4601557,0.5721721
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq5_frame00014.png',)","[-3.4315361976623535, -3.789267063140869, -8.313252449035645]","[-2.9010088443756104, -3.6008949279785156, -7.830816268920898]","[0.9698522686958313, 0.07036445289850235, -0.20071832835674286, 0.11894399672746658]","[0.9705116152763367, 0.06369204819202423, -0.19536326825618744, 0.12603087723255157]",1.2740875,0.7414095
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq5_frame00016.png',)","[-1.7332521677017212, -3.6433255672454834, -7.953779697418213]","[-1.4628245830535889, -3.4576003551483154, -7.524847030639648]","[0.9883044362068176, 0.0571754015982151, -0.13088862597942352, 0.053419023752212524]","[0.9886758327484131, 0.05641242489218712, -0.13016048073768616, 0.04894976317882538]",0.52637434,0.54000753
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq5_frame00018.png',)","[-0.5418210029602051, -3.6824522018432617, -8.101602554321289]","[-0.26922765374183655, -3.483588695526123, -7.812594890594482]","[0.9984790682792664, 0.04948464781045914, -0.023706400766968727, -0.005364605225622654]","[0.9986156821250916, 0.04956676810979843, -0.017587274312973022, -0.0008090747869573534]",0.87401444,0.44427386
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq5_frame00020.png',)","[1.272869348526001, -3.288966655731201, -8.382542610168457]","[1.2596924304962158, -3.121007204055786, -8.02891731262207]","[0.9961764812469482, 0.08282845467329025, 0.027719270437955856, 0.0019082635408267379]","[0.995942234992981, 0.08790867030620575, 0.019123457372188568, 0.0023263157345354557]",1.1446486,0.39170763
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq5_frame00022.png',)","[2.336923122406006, -3.830570697784424, -8.536101341247559]","[2.5208046436309814, -3.6599252223968506, -8.23011302947998]","[0.9946265816688538, 0.07603514194488525, 0.06434959173202515, -0.028211034834384918]","[0.9950184226036072, 0.07513797283172607, 0.059158798307180405, -0.028158826753497124]",0.60392934,0.39567807
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq5_frame00024.png',)","[4.133059024810791, -3.733325242996216, -8.602362632751465]","[3.9463846683502197, -3.605593204498291, -8.384281158447266]","[0.9888619184494019, 0.04237127676606178, 0.13855473697185516, -0.034050289541482925]","[0.9901241064071655, 0.0487525574862957, 0.12786148488521576, -0.030479585751891136]",1.4909219,0.3142011
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq5_frame00026.png',)","[5.6985344886779785, -4.207910060882568, -9.067605018615723]","[5.420547962188721, -3.961775779724121, -8.610769271850586]","[0.9796259999275208, 0.06025267392396927, 0.17806637287139893, -0.07067462056875229]","[0.9827633500099182, 0.0645119845867157, 0.15988944470882416, -0.06670673191547394]",2.2163632,0.58869135
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq5_frame00028.png',)","[6.913384914398193, -4.113061904907227, -9.217639923095703]","[6.869565010070801, -3.867586612701416, -8.84820556640625]","[0.9608844518661499, 0.056750763207674026, 0.25753477215766907, -0.08459470421075821]","[0.9603557586669922, 0.056312527507543564, 0.2593874931335449, -0.08522860705852509]",0.23406786,0.44571295
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq5_frame00030.png',)","[8.813470840454102, -4.102866172790527, -9.605997085571289]","[8.308321952819824, -3.768312454223633, -9.072248458862305]","[0.9786415696144104, 0.037531349807977676, 0.19071747362613678, -0.06692604720592499]","[0.982110857963562, 0.03817692771553993, 0.17376473546028137, -0.0616985447704792]",2.0717976,0.8074585
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq5_frame00032.png',)","[9.932107925415039, -3.9602606296539307, -9.531022071838379]","[9.13330364227295, -3.638129472732544, -8.945124626159668]","[0.9787974953651428, 0.029823262244462967, 0.19229038059711456, -0.06395694613456726]","[0.9829458594322205, 0.03418521210551262, 0.17140035331249237, -0.057190313935279846]",2.608926,1.041697
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq5_frame00034.png',)","[9.3980712890625, -3.619438648223877, -8.561274528503418]","[9.122113227844238, -3.1624910831451416, -8.057170867919922]","[0.9638127088546753, -0.007999621331691742, 0.2309659719467163, -0.13287512958049774]","[0.9653165936470032, -0.012621195055544376, 0.22684544324874878, -0.1286301165819168]",0.8775892,0.73421687
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq5_frame00036.png',)","[8.94431209564209, -3.13108491897583, -7.927115440368652]","[8.441339492797852, -2.8091259002685547, -7.448171138763428]","[0.9698019027709961, 0.02163749188184738, 0.22881610691547394, -0.08160454779863358]","[0.9742906093597412, 0.018734030425548553, 0.21233797073364258, -0.07293485850095749]",2.2198918,0.7655238
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq5_frame00038.png',)","[7.374069690704346, -3.422293186187744, -7.267270565032959]","[7.010792255401611, -3.0469539165496826, -6.697279453277588]","[0.9761569499969482, 0.04423459619283676, 0.2060999572277069, -0.05180445685982704]","[0.9799929857254028, 0.047522664070129395, 0.18574538826942444, -0.053423210978507996]",2.4105694,0.77313644
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq5_frame00040.png',)","[5.600005626678467, -2.716799020767212, -5.867985248565674]","[5.480119705200195, -2.434856653213501, -5.461575508117676]","[0.9953133463859558, 0.01999671757221222, -0.0017528653843328357, -0.09459592401981354]","[0.9959034323692322, 0.010962585918605328, -0.0002664367784745991, -0.08975566178560257]",1.1889223,0.50895286
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq5_frame00042.png',)","[4.106815338134766, -2.65097713470459, -4.943981647491455]","[4.3560004234313965, -2.538517951965332, -4.81547737121582]","[0.9983869791030884, 0.0046132346615195274, 0.01678655296564102, -0.05404077097773552]","[0.9982949495315552, -0.0002658114826772362, 0.030086558312177658, -0.05001995339989662]",1.6874384,0.30208215
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq5_frame00044.png',)","[3.816638469696045, -1.703687310218811, -4.365097522735596]","[3.685051918029785, -1.5790444612503052, -4.19752836227417]","[0.9992916584014893, 0.028119297698140144, 0.024861834943294525, -0.002738168928772211]","[0.9994117617607117, 0.025140095502138138, 0.022748008370399475, -0.005154278129339218]",0.50201994,0.24684061
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq5_frame00046.png',)","[2.5538477897644043, -1.477141261100769, -3.380293130874634]","[2.593898296356201, -1.3535009622573853, -3.2589638233184814]","[0.9992973804473877, 0.014505029655992985, 0.012051413767039776, -0.03238949179649353]","[0.9992408752441406, 0.010771552100777626, 0.015398169867694378, -0.03412485867738724]",0.6090912,0.17779697
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq5_frame00048.png',)","[1.6086368560791016, -0.8692376017570496, -2.6286816596984863]","[1.600257158279419, -0.8129922747612, -2.4590840339660645]","[0.9997188448905945, 0.009486432187259197, -0.020823759958148003, 0.006220327224582434]","[0.9996153116226196, 0.0021791874896734953, -0.024958394467830658, 0.011898602358996868]",1.1609435,0.17887737
