filename,predict_pose_x,gt_pose_x,predict_pose_q,gt_pose_q,ang_error,x_error
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq4_frame00404.png',)","[-39.35630798339844, -1.4160523414611816, -3.353536605834961]","[-39.36838150024414, -1.5155506134033203, -3.2583463191986084]","[0.8366387486457825, -0.03559859097003937, -0.541694164276123, 0.07304701954126358]","[0.8279959559440613, -0.03272087872028351, -0.5560245513916016, 0.06472132354974747]",2.1663568,0.1382276
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq4_frame00406.png',)","[-39.493751525878906, -1.5775309801101685, -4.18750524520874]","[-39.56281661987305, -1.4590795040130615, -3.955150604248047]","[0.7915088534355164, -0.05597444623708725, -0.5940374135971069, 0.1322881281375885]","[0.7776212096214294, -0.049919694662094116, -0.6166720986366272, 0.11193232238292694]",3.8966563,0.26979515
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq4_frame00408.png',)","[-39.68143844604492, -1.8541151285171509, -4.731318950653076]","[-39.554710388183594, -1.7944453954696655, -4.578529357910156]","[0.8516851663589478, -0.027195075526833534, -0.5116984248161316, 0.10980676114559174]","[0.8467429876327515, -0.03344856947660446, -0.5203583240509033, 0.10552189499139786]",1.4347405,0.20728034
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq4_frame00410.png',)","[-39.676368713378906, -1.8274683952331543, -5.713923931121826]","[-39.647727966308594, -1.6671369075775146, -5.739013671875]","[0.8593599796295166, -0.037870097905397415, -0.501667320728302, 0.09163109958171844]","[0.8561158776283264, -0.04936269298195839, -0.5055748820304871, 0.09498953819274902]",1.4898715,0.1647907
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq4_frame00412.png',)","[-39.89336013793945, -2.2949326038360596, -6.89274787902832]","[-39.917388916015625, -2.3250722885131836, -6.773367881774902]","[0.8459835648536682, -0.02256312221288681, -0.5227926969528198, 0.10242338478565216]","[0.8417829871177673, -0.02020561508834362, -0.5291452407836914, 0.10487363487482071]",0.95448786,0.12544866
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq4_frame00414.png',)","[-39.7533073425293, -2.7816696166992188, -8.301465034484863]","[-39.932247161865234, -2.7719883918762207, -8.100306510925293]","[0.8693931102752686, -0.025570299476385117, -0.48652133345603943, 0.08245502412319183]","[0.8589345216751099, -0.03307875990867615, -0.5035109519958496, 0.08725784718990326]",2.504216,0.26940292
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq4_frame00416.png',)","[-39.84790802001953, -3.1635587215423584, -9.678872108459473]","[-39.90581512451172, -3.3141403198242188, -9.501689910888672]","[0.862900972366333, -0.03732898086309433, -0.49819955229759216, 0.07619567960500717]","[0.8599750399589539, -0.03782440349459648, -0.5025326609611511, 0.08045651763677597]",0.77328604,0.239628
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq4_frame00418.png',)","[-39.85668182373047, -3.0279176235198975, -10.771549224853516]","[-40.30869674682617, -3.110182046890259, -10.804141998291016]","[0.8929138779640198, -0.03340497985482216, -0.4433732330799103, 0.07077516615390778]","[0.8875507116317749, -0.028925197198987007, -0.45467832684516907, 0.0684453621506691]",1.5455683,0.46059442
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq4_frame00420.png',)","[-40.71554183959961, -3.1906769275665283, -11.097707748413086]","[-40.7161750793457, -3.2835209369659424, -11.054373741149902]","[0.895226240158081, -0.0430869497358799, -0.4412458539009094, 0.044895537197589874]","[0.883769154548645, -0.04206227511167526, -0.46235960721969604, 0.058365076780319214]",3.1580951,0.10246095
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq4_frame00422.png',)","[-41.6690673828125, -3.0497970581054688, -10.930907249450684]","[-41.34369659423828, -3.1003592014312744, -10.84174633026123]","[0.8264927268028259, -0.011430945247411728, -0.5432541966438293, 0.1471530944108963]","[0.8189107179641724, -0.019943617284297943, -0.5554824471473694, 0.14292220771312714]",1.9758832,0.34113392
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq4_frame00424.png',)","[-42.41347122192383, -3.1594135761260986, -10.565635681152344]","[-41.99811935424805, -3.251088857650757, -10.341155052185059]","[0.8410072922706604, -0.053594473749399185, -0.5114536881446838, 0.16807614266872406]","[0.835375964641571, -0.07136853039264679, -0.5187325477600098, 0.16724300384521484]",2.295131,0.4809502
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq4_frame00426.png',)","[-43.29129409790039, -2.903212547302246, -9.499804496765137]","[-42.907779693603516, -2.9220688343048096, -9.433079719543457]","[0.8519288897514343, -0.012609131634235382, -0.5004345774650574, 0.15369905531406403]","[0.8450835943222046, -0.02674306370317936, -0.5074592232704163, 0.16614386439323425]",2.4328713,0.38973203
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq4_frame00428.png',)","[-43.86809539794922, -2.665079355239868, -8.126490592956543]","[-43.562007904052734, -2.655510425567627, -7.9415693283081055]","[0.8495979905128479, -0.015892215073108673, -0.5107942819595337, 0.13046075403690338]","[0.8446069955825806, -0.020339109003543854, -0.5185593962669373, 0.13161180913448334]",1.1803331,0.35773873
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq4_frame00430.png',)","[-44.11066436767578, -2.3323001861572266, -7.024661540985107]","[-44.04969787597656, -2.2997243404388428, -6.752599239349365]","[0.8624317049980164, -0.0851345956325531, -0.47590070962905884, 0.14994068443775177]","[0.8552167415618896, -0.08156754821538925, -0.49169060587882996, 0.1420971155166626]",2.2198918,0.28070623
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq4_frame00432.png',)","[-44.719139099121094, -1.9509385824203491, -5.95417594909668]","[-44.617713928222656, -1.9430797100067139, -5.737034320831299]","[0.8690726161003113, -0.09675165265798569, -0.4578026235103607, 0.16052620112895966]","[0.8624264001846313, -0.09781187027692795, -0.4702145755290985, 0.15984971821308136]",1.6187844,0.23979014
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq4_frame00434.png',)","[-45.37556457519531, -1.8399016857147217, -4.518830299377441]","[-45.21733856201172, -1.8747034072875977, -4.368856430053711]","[0.870718777179718, -0.028456881642341614, -0.4786626398563385, 0.10918424278497696]","[0.8655244708061218, -0.03939089924097061, -0.4868599772453308, 0.11082901805639267]",1.6855819,0.22076865
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq4_frame00436.png',)","[-46.251197814941406, -1.7288844585418701, -3.6841516494750977]","[-46.09568786621094, -1.9156243801116943, -3.3439090251922607]","[0.8835599422454834, -0.013633671216666698, -0.4550548195838928, 0.10982389748096466]","[0.8822641372680664, -0.015449557453393936, -0.45843806862831116, 0.10585786402225494]",0.6464931,0.41811505
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq4_frame00438.png',)","[-47.19279479980469, -1.383475422859192, -2.9339046478271484]","[-46.74881362915039, -1.2948477268218994, -2.7795984745025635]","[0.8936411142349243, -0.008267464116215706, -0.44405731558799744, 0.0644230842590332]","[0.8873085975646973, -0.005651605781167746, -0.45587053894996643, 0.06952445209026337]",1.6701881,0.47831428
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq4_frame00440.png',)","[-47.69074630737305, -1.4165438413619995, -2.0805368423461914]","[-47.42604064941406, -1.3938778638839722, -1.8395791053771973]","[0.8837730288505554, -0.04184639826416969, -0.45759493112564087, 0.08832401037216187]","[0.8747713565826416, -0.04228410869836807, -0.47478362917900085, 0.08699250221252441]",2.2290406,0.358669
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq4_frame00442.png',)","[-47.6345329284668, -1.2778127193450928, -2.0186147689819336]","[-47.81328201293945, -1.2644176483154297, -1.626637578010559]","[0.8949246406555176, -0.09506390988826752, -0.435830682516098, 0.011157501488924026]","[0.8862392902374268, -0.09375664591789246, -0.4534269869327545, 0.013910539448261261]",2.2752645,0.43101832
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq4_frame00444.png',)","[-47.344261169433594, -1.5044950246810913, -3.047102689743042]","[-47.317527770996094, -1.558313012123108, -2.7642343044281006]","[0.8577905893325806, -0.04037805274128914, -0.5067547559738159, 0.07592521607875824]","[0.8461006879806519, -0.049308229237794876, -0.5256943702697754, 0.07299228757619858]",2.7678988,0.28918087
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq4_frame00446.png',)","[-47.13890075683594, -1.8963465690612793, -4.4279303550720215]","[-47.045684814453125, -1.8646752834320068, -4.075448036193848]","[0.8363268971443176, -0.03116154484450817, -0.5365651845932007, 0.10809332877397537]","[0.8257471323013306, -0.04172695428133011, -0.5544878840446472, 0.09457206726074219]",3.0907006,0.36597276
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq4_frame00448.png',)","[-47.38795852661133, -2.0554022789001465, -5.471365928649902]","[-47.414154052734375, -2.0366945266723633, -5.292978286743164]","[0.846737265586853, -0.026501549407839775, -0.5294445753097534, 0.04496735706925392]","[0.8420855402946472, -0.03216065838932991, -0.5368757247924805, 0.040276605635881424]",1.3110257,0.18126868
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq4_frame00450.png',)","[-48.30277633666992, -2.5594844818115234, -6.052884101867676]","[-48.34830093383789, -2.7839910984039307, -5.98877477645874]","[0.8462861776351929, -0.022185543552041054, -0.5273850560188293, 0.07192105799913406]","[0.8365700840950012, -0.026516687124967575, -0.543547511100769, 0.06327363848686218]",2.4280407,0.23787752
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq4_frame00452.png',)","[-49.68147659301758, -2.625199317932129, -6.99150276184082]","[-49.490631103515625, -2.747119665145874, -6.841361045837402]","[0.8678603768348694, -0.018737783655524254, -0.49423539638519287, 0.04689021408557892]","[0.8581543564796448, -0.01770859584212303, -0.5107091069221497, 0.04933329299092293]",2.2114134,0.27171513
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq4_frame00454.png',)","[-50.49543380737305, -2.793471574783325, -8.46372127532959]","[-50.294490814208984, -2.7704312801361084, -8.152342796325684]","[0.8440600633621216, -0.01741170510649681, -0.5300677418708801, 0.07929503917694092]","[0.8330451846122742, -0.02150898426771164, -0.5470301508903503, 0.07956872135400772]",2.364342,0.37130243
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq4_frame00456.png',)","[-51.707435607910156, -3.174510955810547, -9.384343147277832]","[-51.248046875, -3.242368459701538, -9.175718307495117]","[0.8388335108757019, -0.003408008487895131, -0.5377212762832642, 0.0848679170012474]","[0.8349472880363464, -0.013976596295833588, -0.5440204739570618, 0.08191085606813431]",1.5169438,0.5090844
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq4_frame00458.png',)","[-51.932003021240234, -3.4273767471313477, -10.460624694824219]","[-52.04911804199219, -3.3600239753723145, -10.365043640136719]","[0.8340862989425659, -0.004131694324314594, -0.5440384149551392, 0.09113331139087677]","[0.824420154094696, -0.01629149541258812, -0.5591017007827759, 0.08643670380115509]",2.537132,0.16549338
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq4_frame00460.png',)","[-53.92497253417969, -3.6950223445892334, -11.632063865661621]","[-53.15785217285156, -3.7464962005615234, -11.367043495178223]","[0.8289598822593689, -0.009271976538002491, -0.5495497584342957, 0.1036079078912735]","[0.8180846571922302, -0.020388701930642128, -0.5667226910591125, 0.09564124792814255]",2.8072116,0.8132398
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq4_frame00462.png',)","[-54.92694854736328, -3.8843350410461426, -12.69828987121582]","[-54.047733306884766, -3.8825180530548096, -12.345422744750977]","[0.8015986084938049, -0.0256978590041399, -0.588890790939331, 0.09993522614240646]","[0.7931690216064453, -0.03808102384209633, -0.6007798910140991, 0.0921754390001297]",2.3646731,0.9473848
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq4_frame00464.png',)","[-56.06454086303711, -4.167749881744385, -13.522384643554688]","[-55.1568603515625, -4.190502166748047, -12.98456859588623]","[0.8632315993309021, -0.03621041402220726, -0.5005293488502502, 0.05468537285923958]","[0.8471000790596008, -0.033429134637117386, -0.5278064608573914, 0.05219538137316704]",3.6564112,1.0552951
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq4_frame00466.png',)","[-56.478057861328125, -4.258327960968018, -13.808552742004395]","[-56.10057830810547, -4.354953289031982, -13.50926685333252]","[0.813332200050354, -0.0005164726171642542, -0.5738691687583923, 0.09573306143283844]","[0.8012012839317322, -0.005850056651979685, -0.5908408164978027, 0.0946018323302269]",2.4702277,0.49132404
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq4_frame00468.png',)","[-57.790653228759766, -4.007474422454834, -13.684330940246582]","[-57.21547317504883, -4.030445575714111, -13.454154968261719]","[0.8048715591430664, -0.014555596746504307, -0.5804590582847595, 0.12262684106826782]","[0.7942625284194946, -0.015938816592097282, -0.5956531763076782, 0.1187029704451561]",2.1757305,0.6199522
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq4_frame00470.png',)","[-58.86538314819336, -4.1360039710998535, -13.537158966064453]","[-58.5452880859375, -4.125912666320801, -13.266073226928711]","[0.7936486601829529, -0.003628794103860855, -0.5932846069335938, 0.13461817800998688]","[0.7766464352607727, -0.011073652654886246, -0.6161524057388306, 0.1305907815694809]",3.4063663,0.41958332
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq4_frame00472.png',)","[-59.28257369995117, -3.9604291915893555, -13.450340270996094]","[-59.38187026977539, -4.107328414916992, -13.416973114013672]","[0.7471169829368591, -0.028608305379748344, -0.6544381380081177, 0.11273225396871567]","[0.7434090971946716, -0.03935212641954422, -0.6606003046035767, 0.09696197509765625]",2.3367026,0.18042326
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq4_frame00474.png',)","[-60.37983703613281, -4.152039527893066, -13.79355525970459]","[-60.425689697265625, -4.265925407409668, -13.616072654724121]","[0.7747414112091064, -0.028111236169934273, -0.6202809810638428, 0.11931926757097244]","[0.7573575973510742, -0.042220670729875565, -0.6430752277374268, 0.105267234146595]",3.9999554,0.21580671
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq4_frame00476.png',)","[-61.933135986328125, -4.199030876159668, -13.262337684631348]","[-61.76860046386719, -4.200143814086914, -13.093021392822266]","[0.757534384727478, -0.06162700429558754, -0.6404429078102112, 0.1103481724858284]","[0.7477848529815674, -0.06875324994325638, -0.6525790691375732, 0.10115069895982742]",2.2269328,0.23609571
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq4_frame00478.png',)","[-62.623233795166016, -4.501065731048584, -12.030351638793945]","[-62.57012939453125, -4.567656993865967, -11.848525047302246]","[0.803398609161377, -0.030847446992993355, -0.5824251174926758, 0.11991686373949051]","[0.7790436148643494, -0.03589760512113571, -0.6169063448905945, 0.10596699267625809]",5.1279855,0.2007869
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq4_frame00480.png',)","[-63.50357437133789, -3.9278626441955566, -10.961955070495605]","[-62.763916015625, -3.9424452781677246, -10.627405166625977]","[0.7924381494522095, -0.03784317895770073, -0.5908680558204651, 0.14657644927501678]","[0.7854188084602356, -0.046952638775110245, -0.6016457676887512, 0.13760507106781006]",2.0778334,0.8119303
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq4_frame00482.png',)","[-63.374794006347656, -3.4568796157836914, -9.379227638244629]","[-62.83290481567383, -3.3726770877838135, -9.17074203491211]","[0.8012835383415222, -0.03700850158929825, -0.5882014632225037, 0.10292799770832062]","[0.7824185490608215, -0.040285561233758926, -0.6138361692428589, 0.09697146713733673]",3.7295425,0.5866858
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq4_frame00484.png',)","[-63.00065612792969, -3.238659143447876, -8.600811958312988]","[-62.60477066040039, -3.178316116333008, -8.08297348022461]","[0.837141752243042, -0.03016241081058979, -0.53839111328125, 0.09175466001033783]","[0.8293234705924988, -0.04143080860376358, -0.5500646829605103, 0.08907808363437653]",2.0864797,0.6546169
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq4_frame00486.png',)","[-63.20553970336914, -2.71175479888916, -7.689523696899414]","[-62.30287551879883, -2.772496223449707, -7.280993938446045]","[0.853493869304657, -0.03754245489835739, -0.5116048455238342, 0.09164845198392868]","[0.8390217423439026, -0.05194387212395668, -0.5347435474395752, 0.08598720282316208]",3.5946589,0.9926675
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq4_frame00488.png',)","[-63.24176788330078, -2.7434182167053223, -6.664555072784424]","[-62.69855499267578, -2.6973979473114014, -6.582735061645508]","[0.8243281245231628, -0.029053781181573868, -0.5536391735076904, 0.1145542711019516]","[0.8086944818496704, -0.03582928702235222, -0.5747575163841248, 0.11993014067411423]",3.1699703,0.5512646
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq5_frame00001.png',)","[-53.127891540527344, -3.825024127960205, -12.683667182922363]","[-52.785404205322266, -3.872101068496704, -12.354635238647461]","[0.8376576900482178, -0.01747055910527706, -0.5379785299301147, 0.09275559335947037]","[0.8222423195838928, -0.022357936948537827, -0.5612756013870239, 0.09158294647932053]",3.2526052,0.47725865
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq5_frame00003.png',)","[-53.064266204833984, -3.800387382507324, -12.508505821228027]","[-52.815704345703125, -3.8809282779693604, -12.36092472076416]","[0.8343774080276489, -0.016513003036379814, -0.5414050221443176, 0.10209038108587265]","[0.8259256482124329, -0.017158759757876396, -0.5548146367073059, 0.09865684807300568]",1.8591394,0.30008334
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq5_frame00005.png',)","[-52.51311492919922, -3.7239720821380615, -12.155353546142578]","[-52.26447296142578, -3.794795036315918, -12.07363510131836]","[0.8680790066719055, -0.002489242237061262, -0.48786601424217224, 0.09175770729780197]","[0.8626686930656433, 0.001486562192440033, -0.49528974294662476, 0.10241406410932541]",1.6748679,0.2711395
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq5_frame00007.png',)","[-51.05147171020508, -3.5972652435302734, -11.658629417419434]","[-51.29307556152344, -3.6988580226898193, -11.5946683883667]","[0.8880405426025391, -0.012494583614170551, -0.44851139187812805, 0.10032699257135391]","[0.8794417977333069, -0.006540077272802591, -0.46406957507133484, 0.10573027282953262]",2.2350023,0.2697861
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq5_frame00009.png',)","[-50.02613067626953, -3.3969128131866455, -11.413910865783691]","[-50.14284896850586, -3.4072763919830322, -11.226049423217773]","[0.9083645939826965, -0.020989030599594116, -0.4092752933502197, 0.08322857320308685]","[0.8990275263786316, -0.02015903778374195, -0.4270859658718109, 0.0945553407073021]",2.6464598,0.22141021
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq5_frame00011.png',)","[-49.06846237182617, -3.2981958389282227, -10.800745964050293]","[-48.935691833496094, -3.3063387870788574, -10.733881950378418]","[0.9168952703475952, 0.010170629248023033, -0.39104098081588745, 0.07928843051195145]","[0.9069406986236572, 0.01444156188517809, -0.41168832778930664, 0.08810698986053467]",2.8564136,0.14887954
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq5_frame00013.png',)","[-48.01793670654297, -3.1350224018096924, -10.450000762939453]","[-47.711639404296875, -3.2232484817504883, -10.306158065795898]","[0.9134294390678406, 0.025072691962122917, -0.38696208596229553, 0.12360581010580063]","[0.9076219797134399, 0.03455006331205368, -0.40389102697372437, 0.10909059643745422]",2.8553174,0.34970358
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq5_frame00015.png',)","[-46.7171745300293, -3.1510941982269287, -9.812337875366211]","[-46.48695373535156, -3.141270637512207, -9.675692558288574]","[0.9035714268684387, 0.017702126875519753, -0.4166615605354309, 0.09817615896463394]","[0.8971772789955139, 0.014287893660366535, -0.42984703183174133, 0.10050054639577866]",1.7444559,0.26789936
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq5_frame00017.png',)","[-45.18326950073242, -2.964548349380493, -9.632813453674316]","[-45.03502655029297, -2.905595541000366, -9.511436462402344]","[0.8661796450614929, -0.004829190205782652, -0.49064406752586365, 0.09475197643041611]","[0.8585006594657898, -0.0056150914169847965, -0.503995954990387, 0.09451598674058914]",1.7667477,0.20045891
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq5_frame00019.png',)","[-44.07405090332031, -2.88938307762146, -9.17557430267334]","[-43.80613708496094, -2.9638419151306152, -9.123505592346191]","[0.87218177318573, -0.009788827039301395, -0.4801173806190491, 0.09322263300418854]","[0.8692224621772766, -0.01578466035425663, -0.48615533113479614, 0.08863513916730881]",1.1582435,0.28290117
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq5_frame00021.png',)","[-42.7966194152832, -2.821300983428955, -8.766522407531738]","[-42.553524017333984, -2.8284809589385986, -8.665332794189453]","[0.8796491026878357, -0.009229425340890884, -0.4701884090900421, 0.0711003839969635]","[0.8725418448448181, -0.013384493999183178, -0.4844208359718323, 0.0618709996342659]",2.1598432,0.2634127
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq5_frame00023.png',)","[-41.31938934326172, -2.738199234008789, -8.438057899475098]","[-41.230892181396484, -2.8154196739196777, -8.372061729431152]","[0.8837756514549255, 0.012448056600987911, -0.46018335223197937, 0.08376719802618027]","[0.8762961030006409, 0.014473854564130306, -0.473713219165802, 0.08655352890491486]",1.8143951,0.13472281
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq5_frame00025.png',)","[-39.760501861572266, -2.774946451187134, -8.335489273071289]","[-39.87872314453125, -2.720903158187866, -8.148056030273438]","[0.8618473410606384, 0.03577929362654686, -0.4935351610183716, 0.1111854836344719]","[0.8576542735099792, 0.04194324091076851, -0.5004958510398865, 0.11033566296100616]",1.1710128,0.22809684
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq5_frame00027.png',)","[-38.851558685302734, -2.730370283126831, -7.786029815673828]","[-38.627479553222656, -2.618316888809204, -7.797852039337158]","[0.8622204065322876, 0.03464985266327858, -0.49611279368400574, 0.0961632952094078]","[0.8585986495018005, 0.03641384467482567, -0.5036615133285522, 0.08835986256599426]",1.3276368,0.25081304
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq5_frame00029.png',)","[-37.30223846435547, -2.3973281383514404, -7.7397780418396]","[-37.29523849487305, -2.4812381267547607, -7.651400089263916]","[0.8729945421218872, 0.02248387038707733, -0.4803294539451599, 0.08160095661878586]","[0.8729028701782227, 0.02625386230647564, -0.4814586937427521, 0.07449042052030563]",0.9312445,0.1220678
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq5_frame00031.png',)","[-35.921287536621094, -2.3593502044677734, -7.717919826507568]","[-35.91436004638672, -2.322605848312378, -7.400995254516602]","[0.8704538345336914, 0.03380272164940834, -0.48517805337905884, 0.07595894485712051]","[0.8701038956642151, 0.022822177037596703, -0.4872460961341858, 0.07063737511634827]",1.4188318,0.31912273
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq5_frame00033.png',)","[-34.71821594238281, -2.3400189876556396, -7.303478717803955]","[-34.5440788269043, -2.1877729892730713, -7.230640411376953]","[0.875778317451477, 0.012254683300852776, -0.47811630368232727, 0.0653214380145073]","[0.8688561916351318, 0.009202134795486927, -0.49029695987701416, 0.06792063266038895]",1.6697193,0.24250361
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq5_frame00035.png',)","[-33.49290084838867, -2.2480309009552, -6.971395015716553]","[-33.271575927734375, -2.2326722145080566, -6.90770959854126]","[0.8859674334526062, 0.0014147310284897685, -0.45886826515197754, 0.06707970798015594]","[0.8825973868370056, 0.0023503650445491076, -0.4655306041240692, 0.06555689126253128]",0.8775892,0.2308169
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq5_frame00037.png',)","[-32.002445220947266, -2.193725347518921, -6.851781368255615]","[-31.86350440979004, -2.1785974502563477, -6.766260623931885]","[0.8849745988845825, 0.017297031357884407, -0.4607115387916565, 0.06531253457069397]","[0.8864374160766602, 0.01847449131309986, -0.45800402760505676, 0.06418481469154358]",0.39762032,0.16385116
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq5_frame00039.png',)","[-30.425752639770508, -2.2151126861572266, -6.956902980804443]","[-30.400209426879883, -2.1907732486724854, -6.76082181930542]","[0.9064746499061584, 0.0015431724023073912, -0.4198043644428253, 0.04544971138238907]","[0.9100329279899597, 0.006243234500288963, -0.4111182987689972, 0.0527537502348423]",1.4644376,0.19923022
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq5_frame00041.png',)","[-29.203277587890625, -2.0364983081817627, -6.817739963531494]","[-29.195751190185547, -1.9828357696533203, -6.662105560302734]","[0.9392344355583191, 0.018739046528935432, -0.33964887261390686, 0.04611039534211159]","[0.9394904375076294, 0.012341502122581005, -0.3384344279766083, 0.051649630069732666]",0.97957844,0.164798
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq5_frame00043.png',)","[-27.979202270507812, -1.9308892488479614, -6.753279209136963]","[-27.843494415283203, -1.9662357568740845, -6.656464099884033]","[0.9294437170028687, -0.010942731983959675, -0.3654203414916992, 0.04982462897896767]","[0.9272490739822388, -0.013218584470450878, -0.36976104974746704, 0.05754292011260986]",1.077733,0.17040882
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq5_frame00045.png',)","[-26.679828643798828, -1.8882408142089844, -6.37805700302124]","[-26.50571632385254, -1.8852683305740356, -6.247615814208984]","[0.9297097325325012, 0.007020412944257259, -0.3667393624782562, 0.03305770829319954]","[0.9317090511322021, 0.006589748430997133, -0.3611839711666107, 0.03769499808549881]",0.8613861,0.21757491
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq5_frame00047.png',)","[-25.251359939575195, -1.8057618141174316, -5.861067771911621]","[-25.162485122680664, -1.8053096532821655, -5.699761390686035]","[0.9414896368980408, 0.0064593772403895855, -0.33325862884521484, 0.04994304105639458]","[0.9405853748321533, 0.00588269392028451, -0.3355309069156647, 0.05180399864912033]",0.3538774,0.18417026
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq5_frame00049.png',)","[-24.16809844970703, -1.7495871782302856, -5.379637718200684]","[-23.86392593383789, -1.7247358560562134, -5.3780951499938965]","[0.9517669677734375, 0.005242620594799519, -0.3055254817008972, 0.027683930471539497]","[0.9501118659973145, 0.0006527209770865738, -0.3097524046897888, 0.036613352596759796]",1.2623615,0.3051899
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq5_frame00051.png',)","[-22.704673767089844, -1.7915886640548706, -5.139950275421143]","[-22.567808151245117, -1.619662880897522, -4.964737892150879]","[0.9562579989433289, 0.025382304564118385, -0.2902623116970062, 0.025966761633753777]","[0.9569814801216125, 0.010892125777900219, -0.2873536944389343, 0.038673434406518936]",2.2350023,0.2810517
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq5_frame00053.png',)","[-21.337879180908203, -1.773948073387146, -4.8588361740112305]","[-21.214414596557617, -1.699912190437317, -4.861217975616455]","[0.9634570479393005, -0.0036010509356856346, -0.2677828371524811, -0.005464970134198666]","[0.96495121717453, -0.008808056823909283, -0.2620679438114166, 0.01058291643857956]",2.0486221,0.14398086
